original_word,word,section,coef,t_stat,p_value,converged,mean_count,std_count,status
dealt,dealt,pros,-20.11482521080682,-2.817816232683552e-05,0.9999775170793306,True,0.005175983436853,0.071757875054341,success
death,death,pros,5.777281943843061,8.422967837455266e-06,0.9999932794440064,True,0.0020703933747412,0.0454544480333336,success
debt,debt,pros,-19.83903882159328,-3.930276631509687e-05,0.9999686409295684,True,0.010351966873706,0.1109738574182807,success
decades,decad,pros,-18.82151629905957,-5.7764763732845335e-05,0.9999539103868847,True,0.0248447204968944,0.1744667317414675,success
december,decemb,pros,-18.990306705746683,-2.060615608815149e-05,0.9999835586662008,True,0.0031055900621118,0.0556412200843755,success
decent,decent,pros,-16.728248037404583,-0.0009806377652646,0.99921756439276,True,1.2267080745341614,2.7311088253335343,success
decentralized,decentr,pros,-19.35065802373929,-3.461821217930086e-05,0.999972378662985,True,0.0031055900621118,0.0556412200843755,success
deceptive,decept,pros,4.140263172988171,6.034309273059376e-06,0.999995185317796,True,0.0020703933747412,0.0454544480333336,success
decided,decid,pros,-19.444299845507533,-3.3042046755299325e-05,0.9999736362610414,True,0.020703933747412,0.1423912949403676,success
decisions,decis,pros,-14.291334105761512,-0.0009118909554202,0.9992724163863708,True,0.196687370600414,0.8406281539141595,success
decisionmaking,decisionmak,pros,2.6900771503839893,3.765261598915222e-06,0.9999969957559028,True,0.005175983436853,0.0849681470143702,success
deck,deck,pros,1.62905036729484,2.9051917436008296e-06,0.9999976819923616,True,0.0031055900621118,0.0556412200843755,success
decline,declin,pros,14.914393666831108,1.867317074070461e-05,0.9999851009653656,True,0.0041407867494824,0.0642155793758626,success
decreased,decreas,pros,5.207032206280688,6.516354432593428e-06,0.9999948007014056,True,0.0041407867494824,0.0642155793758626,success
dedicated,dedic,pros,-14.028924818013328,-0.0007927036445715,0.9993675140669444,True,0.1542443064182194,0.5967628324573949,success
deductible,deduct,pros,-18.026524990227887,-3.1942225030110106e-05,0.9999745137918152,True,0.0082815734989648,0.0906255429740757,success
deemed,deem,pros,-2.4894621586880143,-4.223339839353379e-06,0.9999966302623472,True,0.0010351966873706,0.032157814838528,success
deep,deep,pros,-20.640900579597723,-5.3316185054956746e-05,0.999957459839124,True,0.0175983436853002,0.1391367505714269,success
deeply,deepli,pros,-20.0550020126573,-5.893034680588915e-05,0.999952980386148,True,0.0227743271221532,0.1491833004940109,success
defend,defend,pros,17.76714641408688,3.021865833004125e-05,0.999975888999074,True,0.0010351966873706,0.032157814838528,success
defense,defens,pros,4.154145645997747,7.055138805775906e-06,0.9999943708136726,True,0.0010351966873706,0.032157814838528,success
defined,defin,pros,-12.141676315374534,-0.0008368104452771,0.9993323219433186,True,0.031055900621118,0.1958902885716749,success
definitely,definit,pros,-13.861546607922309,-0.0007858698375817,0.9993729666543346,True,0.15527950310559,0.6211490675466227,success
degrading,degrad,pros,34.34715924552331,4.625742032206856e-06,0.9999963091918502,False,0.0010351966873706,0.032157814838528,not_converged
degree,degre,pros,-18.68779588761245,-6.826594142054182e-05,0.9999455316593542,True,0.0351966873706004,0.2004222060874499,success
dei,dei,pros,-21.66279881706423,-3.947750224740488e-05,0.999968501510466,True,0.0238095238095238,0.2145156346461505,success
delays,delay,pros,35.05622460273128,4.444244440424351e-06,0.9999964540059766,False,0.0020703933747412,0.0454544480333336,not_converged
delegated,deleg,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
delinquency,delinqu,pros,11.27774266414001,1.411819737581598e-05,0.9999887353082878,True,0.0041407867494824,0.0642155793758626,success
deliver,deliv,pros,-12.349503862321686,-0.0010653351628826,0.9991499856822412,True,0.0486542443064182,0.2854534921628916,success
deliverables,deliver,pros,-15.698149125280205,-1.966931969720228e-05,0.9999843061534932,True,0.0041407867494824,0.0642155793758626,success
delivery,deliveri,pros,-15.808455979606473,-3.430693833513675e-05,0.9999726270235794,True,0.0124223602484472,0.1815818794971486,success
demanding,demand,pros,-13.08475879971243,-0.0010796619022011,0.9991385546047068,True,0.0445134575569358,0.2344234841088023,success
demeaning,demean,pros,18.58939748722822,2.3714133279513256e-06,0.9999981078859184,False,0.0020703933747412,0.0454544480333336,not_converged
demographic,demograph,pros,28.758253642531724,3.6512751861974032e-06,0.9999970867039016,False,0.0020703933747412,0.0454544480333336,not_converged
demonstrated,demonstr,pros,-12.456652691345443,-0.0009913321197269,0.9992090315365946,True,0.041407867494824,0.2415094126054426,success
demoralizing,demor,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
demoted,demot,pros,-20.87199408621608,-3.7340161352999055e-05,0.9999702068617656,True,0.0031055900621118,0.0556412200843755,success
demotivating,demotiv,pros,27.03608603008305,3.4325851839028072e-06,0.999997261193278,False,0.0010351966873706,0.032157814838528,not_converged
denied,deni,pros,-20.038498712580285,-3.5849188435103054e-05,0.9999713964860364,True,0.0031055900621118,0.0556412200843755,success
denial,denial,pros,6.146779775823312,7.69392106244923e-06,0.9999938611391724,True,0.0041407867494824,0.0787021855434708,success
dental,dental,pros,-13.543764705048115,-0.0011370319357126,0.999092779968837,True,0.1252587991718426,0.5003556553935133,success
denver,denver,pros,1.6663006294604477,2.0847709275512537e-06,0.999998336593464,True,0.0041407867494824,0.0642155793758626,success
department,depart,pros,-16.80789800089089,-0.0009331422554982,0.9992554603093572,True,0.4047619047619047,1.0259258784697705,success
departmental,department,pros,1.9772760587475104,3.529490941215937e-06,0.9999971838736704,True,0.0031055900621118,0.0556412200843755,success
departure,departur,pros,4.184378154984893,7.102187764206449e-06,0.9999943332740352,True,0.0010351966873706,0.032157814838528,success
depending,depend,pros,-14.205027998844676,-0.0010376122826931,0.9991721053280972,True,0.2577639751552795,0.7740731251577234,success
deployed,deploy,pros,2.870055759254813,3.6138172292976713e-06,0.9999971165910272,True,0.0113871635610766,0.1321691196586157,success
deposit,deposit,pros,-19.30241312435648,-3.4203072972154955e-05,0.9999727098961488,True,0.0082815734989648,0.0906255429740757,success
depressing,depress,pros,2.925720597193176,4.26185352485655e-06,0.999996599532872,True,0.0020703933747412,0.0454544480333336,success
dept,dept,pros,-18.048064223066,-0.0001374499876072,0.999890330777351,True,0.020703933747412,0.1627466159372242,success
depth,depth,pros,-15.656186482042788,-1.6826310977933584e-05,0.999986574546256,True,0.0082815734989648,0.0906255429740757,success
descent,descent,pros,2.280944261837464,5.526532334107691e-06,0.9999955904651758,True,0.015527950310559,0.1393829968797995,success
describe,describ,pros,3.856390736921016,5.475154281284037e-06,0.999995631458931,True,0.0144927536231884,0.1357331958847516,success
description,descript,pros,-17.597210707115497,-3.974822058079283e-05,0.9999682855084876,True,0.0134575569358178,0.1238823816039965,success
deserve,deserv,pros,-17.91448214196187,-3.722254217971171e-05,0.999970300708288,True,0.0113871635610766,0.1061013480928017,success
design,design,pros,-14.514002418678688,-0.0010649138602474,0.9991503218329186,True,0.0351966873706004,0.1951887991617834,success
desire,desir,pros,-14.315736017870478,-0.0008740660897571,0.9993025962506632,True,0.0662525879917184,0.2909252647988332,success
desk,desk,pros,-12.908837547386192,-0.000717241898718,0.9994277238117184,True,0.0548654244306418,0.291515872001074,success
desperate,desper,pros,-19.039021419309364,-3.155697414850238e-05,0.9999748211775454,True,0.0072463768115942,0.0848166660197074,success
despite,despit,pros,2.422797237218117,5.359261990177825e-06,0.9999957239276008,True,0.0351966873706004,0.2055223931052318,success
destroyed,destroy,pros,1.8898595837651448,2.7547991774949867e-06,0.9999978019882682,True,0.0020703933747412,0.0454544480333336,success
details,detail,pros,-12.385337378110778,-0.0010684263731864,0.9991475192546692,True,0.0486542443064182,0.2547951121785118,success
deteriorating,deterior,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
determined,determin,pros,-18.64186030652227,-5.6009335872244566e-05,0.99995531101567,True,0.0238095238095238,0.1654793556156475,success
detrimental,detriment,pros,24.24301794256678,3.101367938060745e-06,0.9999975254664047,False,0.0010351966873706,0.032157814838528,not_converged
development,develop,pros,-15.060886210205815,-0.0011595926481572,0.9990747791365652,True,0.7784679089026915,2.5282241438278232,success
devices,devic,pros,3.3955564435409444,4.749327526506904e-06,0.9999962105848924,True,0.005175983436853,0.071757875054341,success
devoted,devot,pros,3.207280386241656,4.916297194223333e-06,0.9999960773623724,True,0.0062111801242236,0.0785659046004566,success
dictate,dictat,pros,-18.41897282706288,-2.580208421266545e-05,0.9999794129153724,True,0.005175983436853,0.071757875054341,success
didnt,didnt,pros,-13.960303322291802,-0.0009349336851106,0.999254030955951,True,0.0797101449275362,0.3448261764534035,success
die,die,pros,-19.223086920204725,-2.9498717439403616e-05,0.999976463428795,True,0.0062111801242236,0.0907909397485743,success
diego,diego,pros,-21.077405203534763,-5.332539816451634e-05,0.999957452488126,True,0.0062111801242236,0.0785659046004566,success
different,differ,pros,-15.635073187443869,-0.0009746969075721,0.9992223045091254,True,0.510351966873706,1.4529888095488503,success
differential,differenti,pros,6.716433579063382,8.065162027635715e-06,0.999993564931738,True,0.010351966873706,0.1109738574182807,success
difficult,difficult,pros,-12.891750980919175,-0.0009124346065875,0.9992719826156784,True,0.0890269151138716,0.3865541422176701,success
difficulty,difficulti,pros,-17.25671610256509,-1.9671626274431293e-05,0.9999843043131108,True,0.0093167701863354,0.0960727223494287,success
dig,dig,pros,4.247621108871874,8.749258394838838e-06,0.9999930191018084,True,0.0041407867494824,0.0642155793758626,success
digital,digit,pros,-17.285993245551193,-3.773195384144019e-05,0.999969894256588,True,0.0341614906832298,0.2802554860869558,success
dignity,digniti,pros,-17.854652270982267,-2.739941084429423e-05,0.999978138433115,True,0.0062111801242236,0.0907909397485743,success
diligent,dilig,pros,-20.506049900083333,-7.024764670524347e-05,0.9999439504873072,True,0.0113871635610766,0.1061013480928017,success
dime,dime,pros,2.0989393042855595,2.274276948027876e-06,0.9999981853895362,True,0.0031055900621118,0.0556412200843755,success
diminished,diminish,pros,-18.95962204631025,-3.2287062652274134e-05,0.9999742386512004,True,0.0010351966873706,0.032157814838528,success
dinner,dinner,pros,-17.944236864931355,-6.934899408994117e-05,0.9999446675083528,True,0.0144927536231884,0.1195103079889176,success
direction,direct,pros,-15.181441491828762,-0.0010037405906666,0.9991991310141346,True,0.2111801242236025,0.6163064148253287,success
directly,directli,pros,-18.003198003445185,-0.0001051900477721,0.9999160704850872,True,0.0331262939958592,0.1955508188839481,success
director,director,pros,-12.715945078474812,-0.0010119672719117,0.9991925670755162,True,0.041407867494824,0.2237078963247858,success
dirt,dirt,pros,-19.740217897022244,-3.531540486531159e-05,0.9999718223837052,True,0.0031055900621118,0.0556412200843755,success
dirty,dirti,pros,-16.243660454152053,-1.5118777161828537e-05,0.9999879369611248,True,0.0062111801242236,0.0785659046004566,success
disability,disabl,pros,-16.706961474943643,-3.471411151731841e-05,0.999972302146384,True,0.0113871635610766,0.1061013480928017,success
disadvantage,disadvantag,pros,-20.581162935906168,-3.006329155137712e-05,0.999976012963828,True,0.0020703933747412,0.0454544480333336,success
disagree,disagre,pros,3.965422024170134,6.73281541792032e-06,0.9999946279905272,True,0.0010351966873706,0.032157814838528,success
disappear,disappear,pros,4.312574823019518,7.322121411068552e-06,0.999994157792374,True,0.0010351966873706,0.032157814838528,success
disappointed,disappoint,pros,-18.98979581041317,-3.762018921149699e-05,0.9999699834318608,True,0.010351966873706,0.1109738574182807,success
disaster,disast,pros,29.23796614661033,3.725169769446608e-06,0.9999970277445546,False,0.0020703933747412,0.0454544480333336,not_converged
discipline,disciplin,pros,-20.124064592093813,-2.5362434656476964e-05,0.9999797637049654,True,0.0113871635610766,0.1321691196586157,success
disciplinary,disciplinari,pros,22.151862310007555,2.833842207356276e-06,0.999997738921055,False,0.0010351966873706,0.032157814838528,not_converged
disclose,disclos,pros,3.826105821391609,5.576282363423284e-06,0.9999955507703956,True,0.0020703933747412,0.0454544480333336,success
disconnect,disconnect,pros,-16.887475499310316,-2.1159193324439063e-05,0.9999831174063286,True,0.0041407867494824,0.0642155793758626,success
discount,discount,pros,-15.72205896415702,-0.0013712509393747,0.9989059003893644,True,0.3674948240165631,1.3967350784500243,success
discouraged,discourag,pros,0.8275663516742984,1.706126905190717e-06,0.9999986387076836,True,0.0041407867494824,0.0642155793758626,success
discover,discov,pros,-18.05944386214719,-2.262761321749589e-05,0.9999819457767676,True,0.0041407867494824,0.0642155793758626,success
discrimination,discrimin,pros,-18.44136593127596,-3.2677255933672434e-05,0.9999739273220056,True,0.0082815734989648,0.1014070136336104,success
discriminatory,discriminatori,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
discuss,discuss,pros,3.188691967619494,1.073951010318389e-05,0.9999914311106982,True,0.0300207039337474,0.2137349018457194,success
disgruntled,disgruntl,pros,1.4847287360562444,3.058480772803188e-06,0.9999975596854118,True,0.0041407867494824,0.0642155793758626,success
disgusting,disgust,pros,-15.662511510275328,-2.667228751590396e-05,0.9999787185935924,True,0.0010351966873706,0.032157814838528,success
disheartening,dishearten,pros,8.39504171963672,1.426001791827112e-05,0.9999886221518668,True,0.0010351966873706,0.032157814838528,success
dishonest,dishonest,pros,3.330084647567099,4.851229971070476e-06,0.9999961292785052,True,0.0020703933747412,0.0454544480333336,success
dishonesty,dishonesti,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
dislike,dislik,pros,4.465901774722167,6.505334778706132e-06,0.9999948094938172,True,0.0020703933747412,0.0454544480333336,success
dismissed,dismiss,pros,1.008468517366421,2.4195993226389046e-06,0.9999980694390572,True,0.0020703933747412,0.0454544480333336,success
disorganized,disorgan,pros,0.3704192269571915,8.88074326070664e-07,0.9999992914192064,True,0.0020703933747412,0.0454544480333336,success
disparity,dispar,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
display,display,pros,-20.12331306788486,-3.5658126356921545e-05,0.9999715489315188,True,0.0082815734989648,0.1201006626275211,success
disposable,dispos,pros,-18.25915995203069,-3.235457124118257e-05,0.9999741847871396,True,0.0082815734989648,0.0906255429740757,success
disregard,disregard,pros,3.0789001334989585,7.390970039491245e-06,0.9999941028591162,True,0.0020703933747412,0.0454544480333336,success
disrespectful,disrespect,pros,3.745545334111242,5.457830807043037e-06,0.9999956452810635,True,0.0020703933747412,0.0454544480333336,success
disruption,disrupt,pros,5.621143805235229,7.034683718458149e-06,0.999994387134471,True,0.0041407867494824,0.0642155793758626,success
distance,distanc,pros,-19.15992270509131,-3.1757474898401265e-05,0.9999746612010928,True,0.0072463768115942,0.0848166660197074,success
distant,distant,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
distracting,distract,pros,1.924677009455676,2.6907834755926804e-06,0.9999978530654084,True,0.005175983436853,0.071757875054341,success
distributed,distribut,pros,1.0360367432112894,1.9458301575151007e-06,0.9999984474521594,True,0.0093167701863354,0.0960727223494287,success
district,district,pros,-5.655528069963878,-0.0004683186809806,0.9996263357685689,True,0.3312629399585921,2.234677724717157,success
distrust,distrust,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
disturbing,disturb,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
diversity,divers,pros,-16.15303378024177,-0.0009149500790166,0.999269975559902,True,0.4213250517598343,1.8170804239251932,success
diversified,diversifi,pros,2.41477157690783,5.444528870921766e-06,0.999995655894473,True,0.0134575569358178,0.1152234832711501,success
divide,divid,pros,5.565506315291166,9.449527741145837e-06,0.9999924603677086,True,0.0010351966873706,0.032157814838528,success
dividends,dividend,pros,0.8611913810923457,1.4239616754191426e-06,0.999998863842964,True,0.0072463768115942,0.0962510270565451,success
division,divis,pros,-11.585739788620348,-0.0007850740074442,0.9993736016347184,True,0.0300207039337474,0.1986741758326322,success
divisional,division,pros,11.944217764777262,1.504034997621471e-05,0.9999879995369654,True,0.0113871635610766,0.13978222192423,success
doable,doabl,pros,2.233218140777866,5.6323409867377e-06,0.9999955060420856,True,0.0062111801242236,0.0785659046004566,success
dock,dock,pros,5.268609764314747,5.710501535715392e-06,0.9999954436789902,True,0.0031055900621118,0.0556412200843755,success
doctors,doctor,pros,2.947531259193059,3.68685151488397e-06,0.9999970583180984,True,0.0041407867494824,0.0642155793758626,success
documentation,document,pros,-14.784956203923066,-1.4864012090580666e-05,0.9999881402342418,True,0.0072463768115942,0.0962510270565452,success
doesnt,doesnt,pros,-13.35218775525087,-0.0009721060105277,0.9992243717448964,True,0.0942028985507246,0.3758049142485751,success
dog,dog,pros,-21.051796764293247,-3.489261676106606e-05,0.999972159719806,True,0.0072463768115942,0.0848166660197074,success
dollar,dollar,pros,-19.57519294690836,-7.358018204754376e-05,0.9999412915088162,True,0.0372670807453416,0.215012121313585,success
domain,domain,pros,-13.593984771491872,-1.93269175576829e-05,0.9999845793508738,True,0.0144927536231884,0.1569543901562232,success
dominated,domin,pros,4.220042182390031,6.462666805569525e-06,0.9999948435379342,True,0.0062111801242236,0.0785659046004566,success
donate,donat,pros,-20.472564916017223,-4.624372194287314e-05,0.9999631028482407,True,0.0134575569358178,0.1152234832711502,success
done,done,pros,-15.035130609741678,-0.0010181398864345,0.9991876420442258,True,0.2215320910973084,0.7383267780358359,success
dont,dont,pros,-14.23682086465067,-0.0008432165388488,0.999327210621966,True,0.4606625258799172,1.4981027255767108,success
door,door,pros,-15.454536219989498,-0.0008554947916695,0.9993174139971404,True,0.1480331262939958,0.5105828915776554,success
double,doubl,pros,-18.971380028731637,-2.3906932741365723e-05,0.9999809250274714,True,0.0113871635610766,0.1154464786896988,success
doubt,doubt,pros,-18.440060832158323,-3.6532225592772593e-05,0.9999708515012342,True,0.010351966873706,0.1012166174872075,success
down,down,pros,-20.713865855737694,-3.1786143687979555e-05,0.9999746383267082,True,0.0062111801242236,0.0785659046004566,success
downhill,downhil,pros,2.195611956691671,3.922066620273678e-06,0.9999968706435972,True,0.0031055900621118,0.0556412200843755,success
downright,downright,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
downside,downsid,pros,7.843671000539095,1.143693256348655e-05,0.9999908746480848,True,0.0020703933747412,0.0454544480333336,success
downsizing,downsiz,pros,20.27305679921147,2.5934594514687466e-06,0.9999979307187448,False,0.0010351966873706,0.032157814838528,not_converged
downtime,downtim,pros,-6.285948529229118,-0.0004811267336806,0.9996161164222171,True,0.0383022774327122,0.2722173648419979,success
downtown,downtown,pros,-20.692055968960005,-6.080189286597059e-05,0.9999514871084444,True,0.0227743271221532,0.1624698245698836,success
downturn,downturn,pros,-16.850652506254068,-1.4317225421191135e-05,0.9999885765068832,True,0.005175983436853,0.071757875054341,success
downward,downward,pros,2.5261770925662117,6.062193046962617e-06,0.9999951630697632,True,0.0020703933747412,0.0454544480333336,success
dozens,dozen,pros,11.14123070689378,1.4249790813709917e-06,0.9999988630311916,False,0.0010351966873706,0.032157814838528,not_converged
drag,drag,pros,2.816680892800877,5.029550227310814e-06,0.999995986999526,True,0.0031055900621118,0.0556412200843755,success
draining,drain,pros,-19.864995623539556,-2.4890532417454807e-05,0.999980140228476,True,0.0041407867494824,0.0642155793758626,success
drama,drama,pros,-19.259552788180454,-8.439784053664292e-05,0.9999326602661508,True,0.0186335403726708,0.1352269630874362,success
dramatically,dramat,pros,-17.799822139660296,-2.2302121790783392e-05,0.9999822054813514,True,0.0041407867494824,0.0642155793758626,success
drastically,drastic,pros,6.836398192879727,8.552206163268759e-06,0.9999931763267416,True,0.0041407867494824,0.0642155793758626,success
draw,draw,pros,1.6130267552129147,2.6699156406686686e-06,0.9999978697155316,True,0.0072463768115942,0.0848166660197074,success
drawback,drawback,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
dread,dread,pros,-17.424787323418375,-3.4520877028624646e-05,0.9999724563251988,True,0.010351966873706,0.1109738574182807,success
dream,dream,pros,-19.60698603142573,-3.331787819926471e-05,0.9999734161793912,True,0.020703933747412,0.1627466159372242,success
dress,dress,pros,-14.211384467428802,-0.0012389244679792,0.9990114815478836,True,0.0496894409937888,0.2442186739296583,success
dry,dri,pros,1.700306426138786,2.378343873806665e-06,0.9999981023561428,True,0.005175983436853,0.071757875054341,success
drills,drill,pros,23.305160379796355,2.981387770129567e-06,0.9999976211967284,False,0.0010351966873706,0.032157814838528,not_converged
drinks,drink,pros,-14.49891099418828,-0.0008713081967753,0.9993047967300558,True,0.0641821946169772,0.3185446719158079,success
drive,drive,pros,-11.163834252536224,-0.0009563988596107,0.999236904232281,True,0.1304347826086956,0.5946319715290267,success
driven,driven,pros,-14.831093898920717,-0.001239950657326,0.9990106627678762,True,0.124223602484472,0.413405249497981,success
drivers,driver,pros,-16.29829689842165,-2.553408447239966e-05,0.9999796267482276,True,0.0175983436853002,0.1599068962984369,success
drop,drop,pros,-18.80088911896025,-4.080161661588634e-05,0.9999674450200554,True,0.0124223602484472,0.1197432193865114,success
drove,drove,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
drowning,drown,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
drug,drug,pros,-21.04566046412429,-2.6369720670895225e-05,0.9999789600070064,True,0.0041407867494824,0.0642155793758626,success
dtls,dtl,pros,-6.906874495779553,-8.430964091945322e-07,0.9999993273063918,False,0.0175983436853002,0.2925946399907111,not_converged
due,due,pros,-13.579351112799952,-0.0010770391057951,0.9991406472922484,True,0.1118012422360248,0.4194118254602878,success
dull,dull,pros,-18.07475441382732,-4.082723371636416e-05,0.9999674245805664,True,0.0134575569358178,0.1152234832711502,success
dumb,dumb,pros,6.726571591967624,1.1422838521697176e-05,0.9999908858935032,True,0.0010351966873706,0.032157814838528,success
dump,dump,pros,2.7548900640413563,4.012304438124335e-06,0.9999967986442356,True,0.0020703933747412,0.0454544480333336,success
dumpster,dumpster,pros,9.027506477660433,1.5343020170238566e-05,0.9999877580410904,True,0.0010351966873706,0.032157814838528,success
duplicate,duplic,pros,-9.680225485932043,-1.2388085496533856e-06,0.9999990115737843,False,0.0010351966873706,0.032157814838528,not_converged
dust,dust,pros,-16.852196018505737,-2.1115287261317957e-05,0.9999831524382984,True,0.0041407867494824,0.0787021855434708,success
duties,duti,pros,-12.285593079493689,-0.0007262938264568,0.9994205014202114,True,0.062111801242236,0.3316832220013713,success
dvp,dvp,pros,-17.194318930466412,-2.263289619287102e-05,0.999981941561563,True,0.0124223602484472,0.1571318092009132,success
dynamic,dynam,pros,-14.474838342749786,-0.0010991877958033,0.9991229752049112,True,0.1024844720496894,0.384554321463689,success
dysfunctional,dysfunct,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
eager,eager,pros,-19.09727309049836,-5.8611506183225935e-05,0.9999532347841578,True,0.0248447204968944,0.1621661300489927,success
ears,ear,pros,3.6301285653994224,5.291273424106112e-06,0.999995778174628,True,0.0020703933747412,0.0454544480333336,success
early,earli,pros,-11.503552608872994,-0.0008466697408913,0.9993244553663544,True,0.0962732919254658,0.4364910238760471,success
earlier,earlier,pros,4.237708900107975,6.492725464091961e-06,0.9999948195545948,True,0.0062111801242236,0.0785659046004566,success
earn,earn,pros,-12.78913428684093,-0.0009760717020836,0.9992212075823322,True,0.10351966873706,0.4312436072395548,success
earth,earth,pros,-11.74010774411025,-0.0009909829079136,0.999209310167172,True,0.046583850931677,0.2510922860956168,success
ease,eas,pros,-17.478085380121122,-4.514588806944999e-05,0.999963978792938,True,0.0175983436853002,0.14638793916958,success
easy,easi,pros,-14.69060064320606,-0.0012517436659106,0.9990012533157036,True,0.953416149068323,2.891929178848299,success
easier,easier,pros,-13.150221324255115,-0.0008276145211038,0.999339659226698,True,0.0703933747412008,0.3300248602807232,success
easiest,easiest,pros,-11.067346700986658,-1.261599307278246e-05,0.9999899338939084,True,0.0093167701863354,0.1063031577817499,success
easily,easili,pros,-13.161916787086966,-0.0008699420769865,0.9993058867355304,True,0.077639751552795,0.3299680306892728,success
east,east,pros,-19.530458098541228,-3.670608201841355e-05,0.9999707127838764,True,0.0093167701863354,0.1242624162965376,success
eat,eat,pros,1.9559327524677603,3.6703951350662073e-06,0.9999970714483896,True,0.0093167701863354,0.0960727223494287,success
economic,econom,pros,4.125610653863238,6.999507382210977e-06,0.9999944152011264,True,0.020703933747412,0.1627466159372242,success
economy,economi,pros,-17.179755619525007,-4.691320780427444e-05,0.999962568675809,True,0.0196687370600414,0.1721448364494572,success
ect,ect,pros,2.624981061360325,3.2852863481480696e-06,0.999997378720745,True,0.0041407867494824,0.0642155793758626,success
edge,edg,pros,-14.160385579778582,-0.0007941683010327,0.9993663454405348,True,0.0559006211180124,0.2859392399147232,success
education,educ,pros,-14.814077422866186,-0.0012071677360315,0.999036819735054,True,0.1180124223602484,0.4668587860795605,success
effective,effect,pros,-13.376184399455305,-0.000797329343795,0.9993638232941172,True,0.0631469979296066,0.3105262232524436,success
efficient,effici,pros,-13.256116885241886,-0.0009327523917539,0.999255771375484,True,0.087991718426501,0.3305067066811643,success
effort,effort,pros,-14.593388015421985,-0.0008885310300112,0.9992910549026436,True,0.1790890269151138,0.6467129807300985,success
eggshells,eggshel,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
egos,ego,pros,1.6816649327355926,2.7816854007042545e-06,0.9999977805361656,True,0.0072463768115942,0.0848166660197074,success
either,either,pros,-13.440446260216383,-0.0009715350965328,0.9992248272681434,True,0.0341614906832298,0.198004200363914,success
electrical,electr,pros,4.4242565978125725,7.509049889126889e-06,0.9999940086450272,True,0.0010351966873706,0.032157814838528,success
elements,element,pros,-19.302666157027566,-2.703995900355612e-05,0.9999784252341888,True,0.005175983436853,0.071757875054341,success
elevator,elev,pros,-20.5475913151271,-3.861764972071806e-05,0.999969187573521,True,0.0093167701863354,0.0960727223494287,success
eligible,elig,pros,-19.003772852242424,-3.5716419576925444e-05,0.9999715024202585,True,0.0093167701863354,0.0960727223494287,success
eliminated,elimin,pros,-19.29214389983035,-2.8180397224597946e-05,0.9999775152961402,True,0.0020703933747412,0.0454544480333336,success
else,els,pros,-14.262967690361412,-0.0007699680738186,0.9993856544222915,True,0.1407867494824016,0.5075547294484609,success
elsewhere,elsewher,pros,-18.80831501872744,-5.136033450394707e-05,0.9999590203820796,True,0.0196687370600414,0.1461241637007567,success
email,email,pros,-16.300845796910554,-9.066953674572348e-05,0.9999276561765944,True,0.0300207039337474,0.1933934713686956,success
embarrassing,embarrass,pros,23.305160379796355,2.981387770129567e-06,0.9999976211967284,False,0.0010351966873706,0.032157814838528,not_converged
embodies,embodi,pros,-17.6898163645958,-4.701819408159992e-05,0.9999624849088792,True,0.0186335403726708,0.1497568639339555,success
embrace,embrac,pros,-17.997921548588263,-0.0001130776075564,0.9999097771229504,True,0.0383022774327122,0.2483544512850015,success
emergency,emerg,pros,-16.838801418901408,-3.61947969139964e-05,0.9999711207303672,True,0.0331262939958592,0.289462911286557,success
emotionally,emot,pros,5.216529988821002,5.6008213837612725e-06,0.99999553119109,True,0.0082815734989648,0.1014070136336104,success
empathetic,empathet,pros,-18.539878066053948,-3.8522121859672406e-05,0.9999692637937264,True,0.0113871635610766,0.1154464786896988,success
empathy,empathi,pros,-19.9952930177854,-3.961164870770619e-05,0.9999683944770764,True,0.010351966873706,0.1109738574182807,success
emphasizes,emphas,pros,-21.07248036745688,-4.1607068663190446e-05,0.999966802362303,True,0.0279503105590062,0.204112332605969,success
emphasis,emphasi,pros,-14.46543178515882,-0.0008335073175018,0.9993349574570536,True,0.0590062111801242,0.3046170693963692,success
empire,empir,pros,-21.9450303144534,-6.411103654476752e-05,0.9999488467937988,True,0.0082815734989648,0.1201006626275211,success
employment,employ,pros,-15.29402239532592,-0.0011740360044174,0.999063255013444,True,0.2846790890269151,0.9762782938046076,success
employees,employe,pros,-18.228904070378636,-0.0011737172444879,0.9990635093468953,True,4.022774327122153,10.55055359319997,success
empowered,empow,pros,-13.22858528229006,-0.0009736333789563,0.9992231530817852,True,0.0962732919254658,0.4435488632028985,success
