word,coef,t_stat,p_value,converged,mean_count,std_count,status,section
owner,-14.410127326233264,-0.0008230033424441629,0.9993433384137046,True,0.057971014492753624,0.29620376426928435,success,pros
ownership,-18.806797621504092,-8.247333072888504e-05,0.9999341958028081,True,0.050724637681159424,0.2739831430670693,success,pros
pace,-15.022211645863448,-0.0010884544945747123,0.9991315391351248,True,0.2536231884057971,0.7537774567379383,success,pros
pack,-20.368334772227577,-3.609149706870516e-05,0.9999712031517188,True,0.008281573498964804,0.09062554297407573,success,pros
packag,-15.739942542594575,-0.0013708756728303944,0.9989061998084648,True,0.36645962732919257,0.979221651824092,success,pros
page,1.9107903190832458,3.382772681251741e-06,0.999997300937905,True,0.008281573498964804,0.1014070136336104,success,pros
paid,-16.19107871151654,-0.0010670819085364888,0.9991485919816446,True,0.5703933747412008,1.514838015692217,success,pros
pain,-18.799231516915622,-4.561298533602146e-05,0.9999636061032409,True,0.015527950310559006,0.13174682707546706,success,pros
paint,-14.749089130070065,-2.066115430692654e-05,0.9999835147839713,True,0.005175983436853002,0.0849681470143702,success,pros
pair,2.061905968257214,3.1609460121727597e-06,0.9999974779299794,True,0.006211180124223602,0.07856590460045662,success,pros
pallet,5.261824477801705,7.3643957380942576e-06,0.999994124062341,True,0.005175983436853002,0.07175787505434107,success,pros
pandem,-21.297223426616554,-5.217762609404967e-05,0.9999583682777391,True,0.11697722567287784,0.6670145884304574,success,pros
pantri,-15.590001363444653,-8.210817023839584e-05,0.9999344871587246,True,0.026915113871635612,0.22128040500474894,success,pros
paper,-17.785498286238017,-4.169062885781331e-05,0.9999667356909139,True,0.014492753623188406,0.12787926763297935,success,pros
paperwork,-16.933024317149954,-2.1338898563819913e-05,0.9999829740222926,True,0.011387163561076604,0.12408981753791201,success,pros
par,-20.177876582988414,-4.729760100150257e-05,0.999962261974412,True,0.014492753623188406,0.11951030798891768,success,pros
parent,-18.134833797306918,-8.785711078981407e-05,0.9999299001678342,True,0.022774327122153208,0.16872118204454936,success,pros
park,-15.127927689242108,-0.0011545693340593722,0.9990787871586451,True,0.10351966873706005,0.39095364787801146,success,pros
part,-15.471345169315002,-0.0010693268722876826,0.9991468007607499,True,0.6273291925465838,1.9007023081753427,success,pros
parti,-15.203503806477912,-0.0011889919446725049,0.9990513219079515,True,0.10869565217391304,0.39351228934450616,success,pros
partial,-18.186921199700063,-3.0144984707299697e-05,0.9999759477821201,True,0.007246376811594203,0.08481666601970744,success,pros
particip,-13.516063663140915,-0.0010345200676042453,0.9991745725574509,True,0.038302277432712216,0.19724504138487475,success,pros
particular,-17.617970351329255,-3.823384180645178e-05,0.9999694938079299,True,0.012422360248447204,0.1197432193865114,success,pros
particularli,-20.41812449718871,-4.6119680976468435e-05,0.9999632018186128,True,0.013457556935817806,0.1152234832711502,success,pros
partner,-17.440784083340578,-6.37098094391815e-05,0.9999491669267112,True,0.035196687370600416,0.21049904380410528,success,pros
partnership,5.6915300475896515,6.111261696147138e-06,0.9999951239186456,True,0.008281573498964804,0.1014070136336104,success,pros
parttim,-13.23803541428776,-2.345778207852918e-05,0.9999812833978505,True,0.008281573498964804,0.09062554297407573,success,pros
pass,-17.636361785143443,-9.80981483950755e-05,0.9999217290020778,True,0.030020703933747412,0.17064425354833868,success,pros
passion,-12.941628996315591,-0.0011476156018469627,0.9990843354305415,True,0.13975155279503104,0.7842480939406583,success,pros
passiv,-0.5702120351457025,-9.66633076749925e-07,0.9999992287383921,True,0.0010351966873706005,0.03215781483852809,success,pros
past,-14.24832808095101,-0.0011300986810311767,0.9990983119021494,True,0.11180124223602485,0.4771437034106821,success,pros
pat,0.0,0.0,1.0,False,0.0,0.0,zero_variance,pros
patern,2.480114377241056,3.469472202253359e-06,0.9999972317616956,True,0.005175983436853002,0.07175787505434109,success,pros
path,-14.019787159943531,-0.0010911856837359263,0.9991293599627545,True,0.10766045548654245,0.455928639204643,success,pros
pathway,2.0189486688869356,3.3381592561809594e-06,0.999997336534268,True,0.007246376811594203,0.08481666601970744,success,pros
patienc,-20.307729940260295,-5.5495533346656725e-05,0.9999557209707719,True,0.007246376811594203,0.08481666601970743,success,pros
patient,-15.732774607966594,-5.0257839626132947e-05,0.9999599000457199,True,0.026915113871635612,0.19116133863995227,success,pros
pattern,4.612928279575505,4.999729788835001e-06,0.9999960107927933,True,0.003105590062111801,0.071877247771594,success,pros
pawn,0.0,0.0,1.0,False,0.0,0.0,zero_variance,pros
pay,-17.999609748713894,-0.0010846993256498514,0.9991345353246643,True,3.5238095238095237,7.545922375279216,success,pros
paybenefit,-18.109751683901365,-3.7628391250212905e-05,0.9999699768875807,True,0.011387163561076604,0.11544647868969887,success,pros
paycheck,-12.782287603087974,-0.0009254872365175269,0.999261568128177,True,0.09316770186335403,0.3548173455282016,success,pros
payment,-18.73689139714449,-5.750581429808736e-05,0.9999541169986405,True,0.024844720496894408,0.19144142866363278,success,pros
payout,-17.98862474876591,-2.8183255137547853e-05,0.9999775130158556,True,0.017598343685300208,0.16625465063732883,success,pros
payrol,-21.29641699113899,-3.5298884257772426e-05,0.999971835565243,True,0.007246376811594203,0.08481666601970743,success,pros
peac,-18.753009929922477,-4.069673488084798e-05,0.9999675287035724,True,0.012422360248447204,0.11076120807532303,success,pros
peak,1.0245683095192106,2.1126735366817356e-06,0.9999983143304031,True,0.004140786749482402,0.06421557937586261,success,pros
peer,-12.562072615641359,-0.0007758265608906799,0.9993809800273032,True,0.18426501035196688,0.7649143906396378,success,pros
penal,4.821764114511367,8.597748965675058e-06,0.9999931399888428,True,0.003105590062111801,0.09647344451558425,success,pros
penni,-15.945086625629122,-2.184449903864905e-05,0.99998257061148,True,0.013457556935817806,0.15371537974725574,success,pros
pennymac,-9.302549813242761,-0.0005343868453119981,0.9995736210069228,True,0.15942028985507245,1.8803355487086313,success,pros
pension,-20.745234682540822,-3.8989169628742126e-05,0.9999688911435226,True,0.009316770186335404,0.10630315778174992,success,pros
peopl,-18.563231067099707,-0.0012645904526326656,0.9989910030710352,True,4.503105590062112,9.195793590272473,success,pros
per,-12.195935847680753,-0.0008220589871616668,0.9993440918999495,True,0.08074534161490683,0.37480410805395026,success,pros
perceiv,0.0,0.0,1.0,False,0.0,0.0,zero_variance,pros
percent,2.658545993161495,4.707353842664299e-06,0.9999962440750467,True,0.008281573498964804,0.09062554297407573,success,pros
percentag,-19.162226966202915,-3.3955039211552566e-05,0.9999729077984568,True,0.008281573498964804,0.1014070136336104,success,pros
percept,2.117364199807645,3.7766187937260884e-06,0.9999969866941725,True,0.003105590062111801,0.055641220084375526,success,pros
perfect,-13.733935937982077,-0.0009433614056671163,0.9992473066108017,True,0.08385093167701864,0.3498122456092997,success,pros
perfectli,1.5698419677114674,2.194351609542433e-06,0.9999982491607298,True,0.005175983436853002,0.07175787505434109,success,pros
perform,-14.125999865150533,-0.0011513129639333158,0.999081385364366,True,0.32091097308488614,1.0808504426815064,success,pros
perhap,-19.690144399897125,-3.4889791707805825e-05,0.9999721619738724,True,0.008281573498964804,0.09062554297407573,success,pros
period,-12.800577987860493,-0.0007044851395901328,0.9994379022303008,True,0.053830227743271224,0.2597993097032946,success,pros
perk,-17.625454048658284,-0.000964668843007561,0.9992303057432544,True,0.39337474120082816,0.9568958604395685,success,pros
perman,-18.64687887663139,-7.206402959692783e-05,0.9999425012234452,True,0.014492753623188406,0.11951030798891768,success,pros
permiss,22.151862310007555,2.8338422073562762e-06,0.999997738921055,False,0.0010351966873706005,0.03215781483852809,not_converged,pros
permit,2.6675145337822057,3.337542495201563e-06,0.9999973370263721,True,0.004140786749482402,0.06421557937586261,success,pros
perpetu,-0.24392781626843846,-4.1348367368090147e-07,0.9999996700877606,True,0.0010351966873706005,0.03215781483852809,success,pros
persist,3.745219454304449,6.356769211385675e-06,0.9999949280319896,True,0.0010351966873706005,0.03215781483852809,success,pros
person,-15.750978291563298,-0.001110882931007234,0.9991136438427928,True,0.6532091097308489,2.188532377330773,success,pros
personnel,-18.383295394412475,-0.00010047405431562993,0.9999198333034351,True,0.028985507246376812,0.18535513950325375,success,pros
perspect,-20.06726954306255,-6.652251685275585e-05,0.9999469227108966,True,0.028985507246376812,0.1962073252703707,success,pros
pertain,2.7303944202110104,4.833174603023559e-06,0.9999961436846045,True,0.008281573498964804,0.09062554297407573,success,pros
pest,0.0,0.0,1.0,False,0.0,0.0,zero_variance,pros
pet,-20.22586828280974,-3.5839722354882765e-05,0.9999714040388757,True,0.008281573498964804,0.1014070136336104,success,pros
petti,-1.4460393365926492,-2.4534413943740316e-06,0.9999980424369906,True,0.0010351966873706005,0.03215781483852809,success,pros
phase,-18.28341293568102,-1.838075837512816e-05,0.9999853342766775,True,0.007246376811594203,0.10646433010253244,success,pros
phenomen,-13.125384068907513,-0.0007361214862030769,0.9994126600843274,True,0.055900621118012424,0.27860449058392306,success,pros
philosophi,1.837712815641795,4.301574587812154e-06,0.9999965678400492,True,0.014492753623188406,0.13573319588475166,success,pros
phoenix,2.5640670763559785,5.072582580419682e-06,0.9999959526646757,True,0.010351966873706004,0.11097385741828072,success,pros
phone,-11.995828929791893,-0.0007928690599443163,0.9993673820846137,True,0.07763975155279502,0.43067790301149805,success,pros
physic,-11.68998557753707,-0.0006910829629118103,0.9994485956175502,True,0.062111801242236024,0.322184077249307,success,pros
pick,-11.703239774723482,-0.000871220216628124,0.9993048669280303,True,0.036231884057971016,0.20784780040824477,success,pros
picki,-19.783838154565345,-2.889862425598887e-05,0.9999769422338809,True,0.002070393374741201,0.04545444803333364,success,pros
picnic,1.3880186637680445,3.1289197454376176e-06,0.9999975034832431,True,0.013457556935817806,0.15371537974725574,success,pros
pictur,-12.646786743689075,-0.0010494826160838391,0.9991626341775101,True,0.016563146997929608,0.13549613475740102,success,pros
piec,2.279432158426347,4.276129088802982e-06,0.99999658814262,True,0.009316770186335404,0.10630315778174991,success,pros
pile,0.0,0.0,1.0,False,0.0,0.0,zero_variance,pros
pioneer,3.1886715736701596,4.461488736518508e-06,0.999996440247019,True,0.005175983436853002,0.0849681470143702,success,pros
pipelin,-22.417573968134548,-5.177570100313413e-05,0.9999586889675633,True,0.005175983436853002,0.0849681470143702,success,pros
pit,6.459804652645629,9.42089130522059e-06,0.9999924832162786,True,0.002070393374741201,0.04545444803333364,success,pros
pitch,-19.90259029276837,-3.526622510902881e-05,0.9999718616234735,True,0.008281573498964804,0.1014070136336104,success,pros
pivot,-18.144838202583482,-3.215167089621661e-05,0.9999743466781923,True,0.008281573498964804,0.09062554297407573,success,pros
pizza,0.948739647086181,1.7782652396282013e-06,0.9999985811496203,True,0.009316770186335404,0.09607272234942871,success,pros
place,-17.062411728701864,-0.0012088931836720792,0.9990354430280258,True,1.7919254658385093,4.349291013191233,success,pros
plan,-14.292998588848112,-0.001159273419942284,0.9990750338436583,True,0.31780538302277433,0.9617066370291997,success,pros
plant,-19.97167552204852,-3.5594330223832056e-05,0.9999715998334683,True,0.022774327122153208,0.22174483312564913,success,pros
plate,-18.70592537928313,-2.6204358155956378e-05,0.999979091947204,True,0.005175983436853002,0.07175787505434109,success,pros
platform,-18.033559666371705,-8.967183964659965e-05,0.9999284522237031,True,0.06521739130434782,0.35667446105310346,success,pros
play,-13.58038378898904,-0.0008420242396833999,0.9993281619387242,True,0.06832298136645963,0.31109684276687416,success,pros
player,-13.823925368408421,-0.0007534545712206049,0.9993988302872368,True,0.052795031055900624,0.24568207632103142,success,pros
pleas,-16.68639544726974,-8.26558930519272e-05,0.9999340501391496,True,0.023809523809523808,0.1654793556156475,success,pros
pleasant,-14.12269406115345,-0.0008822578317572527,0.9992960601887154,True,0.06935817805383022,0.3091981917993723,success,pros
pleasur,-14.05598618141502,-0.0008582067195076333,0.9993152501925827,True,0.06625258799171843,0.3245634659749665,success,pros
plenti,-14.557402874499566,-0.0011730013049804139,0.9990640805835814,True,0.3136645962732919,0.906589419813168,success,pros
plu,-14.718778927379367,-0.0008455230227788739,0.9993253703147045,True,0.15942028985507245,0.5786480954669199,success,pros
pocket,3.4323100881272723,5.67679960314998e-06,0.9999954705692419,True,0.007246376811594203,0.08481666601970744,success,pros
point,-12.894162509357443,-0.0008174444620799195,0.9993477737570305,True,0.07142857142857142,0.3218596143625145,success,pros
pointless,0.0,0.0,1.0,False,0.0,0.0,zero_variance,pros
pole,1.3290871898167773,1.9384718582106634e-06,0.9999984533232328,True,0.002070393374741201,0.045454448033333636,success,pros
polic,0.0,0.0,1.0,False,0.0,0.0,zero_variance,pros
polici,-15.373970318254784,-0.0011071005907374654,0.999116661711842,True,0.2505175983436853,0.7541292410563181,success,pros
polit,-19.34599364221242,-4.4714550502325744e-05,0.9999643229505228,True,0.038302277432712216,0.22194047225467228,success,pros
pool,-20.5934993318219,-4.079746537139762e-05,0.9999674483322692,True,0.010351966873706004,0.11097385741828072,success,pros
poor,-18.34878863089136,-9.847801058992046e-05,0.9999214259158987,True,0.027950310559006212,0.18270268422463015,success,pros
poorli,0.5555802258341223,9.418841349901854e-07,0.9999992484851906,True,0.0010351966873706005,0.03215781483852809,success,pros
pop,-13.555317699732212,-2.4019228657963232e-05,0.9999808354282933,True,0.008281573498964804,0.09062554297407573,success,pros
popul,3.8214584949675636,5.570132608899981e-06,0.9999955556771898,True,0.002070393374741201,0.04545444803333365,success,pros
popular,4.726590120029317,8.443005567875354e-06,0.9999932634562106,True,0.003105590062111801,0.05564122008437554,success,pros
portfolio,-15.88693567924268,-0.001162985971781413,0.9990720716578614,True,0.09523809523809523,0.3657688451366004,success,pros
portion,-21.4945645592368,-3.8087313407510545e-05,0.999969610720677,True,0.008281573498964804,0.1014070136336104,success,pros
posit,-16.596305040428877,-0.0009517363095975247,0.9992406244072572,True,1.173913043478261,3.000825043330372,success,pros
possess,4.5035552905858385,6.297168088597651e-06,0.9999949755868054,True,0.005175983436853002,0.07175787505434109,success,pros
possibl,-14.28544886321126,-0.0007768314712140078,0.9993801782251129,True,0.14285714285714285,0.5917704375966822,success,pros
post,-18.953021056887174,-9.197312637358184e-05,0.9999266160625612,True,0.062111801242236024,0.4073258902589221,success,pros
poster,-19.047473877236925,-2.3865234750476497e-05,0.9999809582976544,True,0.004140786749482402,0.06421557937586261,success,pros
potenti,-14.363068570032674,-0.0011477536510160445,0.9990842252833134,True,0.3084886128364389,0.9620492240512757,success,pros
pound,3.547777472343303,6.02004823141998e-06,0.9999951966964609,True,0.0010351966873706005,0.03215781483852809,success,pros
poverti,4.130252997374729,7.010754101488967e-06,0.9999944062275429,True,0.0010351966873706005,0.03215781483852809,success,pros
power,2.213238054454074,5.7091927638005855e-06,0.9999954447232391,True,0.017598343685300208,0.1391367505714269,success,pros
ppl,1.8874509077514303,3.916067872957185e-06,0.9999968754299051,True,0.011387163561076604,0.10610134809280179,success,pros
practic,-13.25888099882021,-0.0008158383896500979,0.9993490552169986,True,0.06728778467908902,0.30629404064262755,success,pros
prais,-17.5197015867756,-3.957403440450837e-05,0.9999684244889482,True,0.013457556935817806,0.12388238160399657,success,pros
preach,-17.88787523771475,-4.340159425071451e-05,0.999965370538044,True,0.015527950310559006,0.14662200787717858,success,pros
predatori,2.280029492217534,3.869590637161727e-06,0.999996912513374,True,0.0010351966873706005,0.03215781483852809,success,pros
predict,-16.8672417517562,-3.6604780995862014e-05,0.9999707936103983,True,0.012422360248447204,0.11974321938651142,success,pros
prefer,-17.665270969284332,-5.856053493571352e-05,0.9999532754533291,True,0.028985507246376812,0.21628427587024873,success,pros
preform,-17.13938541270193,-2.1474626692634972e-05,0.9999828657269143,True,0.004140786749482402,0.06421557937586263,success,pros
premier,-21.458149011556383,-3.8023328292630085e-05,0.9999696617734123,True,0.008281573498964804,0.1014070136336104,success,pros
premis,-19.034854658996533,-3.372934655542416e-05,0.9999730878751426,True,0.008281573498964804,0.09062554297407573,success,pros
premium,-19.785138966134852,-0.00010420224633005832,0.9999168586366027,True,0.026915113871635612,0.16811033249522084,success,pros
prepar,-17.257673864499786,-6.1159677927668e-05,0.9999512016372682,True,0.033126293995859216,0.21568888767191396,success,pros
presenc,-11.701113991856928,-0.0007213078250457755,0.9994244796727154,True,0.024844720496894408,0.18595544421724147,success,pros
present,-12.980785207790142,-0.0007800768244820008,0.9993775888086306,True,0.06418219461697723,0.32497922203647434,success,pros
presid,-17.132212584697935,-5.7798175367534314e-05,0.9999538837282573,True,0.030020703933747412,0.19867417583263233,success,pros
pressur,-16.845601419146348,-7.683057206941046e-05,0.9999386980728084,True,0.054865424430641824,0.35258896430352066,success,pros
pretend,6.263136213657432,6.787504868452135e-06,0.9999945843546592,True,0.003105590062111801,0.071877247771594,success,pros
pretti,-15.681021744809364,-0.000883838648897417,0.9992947988796176,True,0.41718426501035194,1.1728796741446077,success,pros
preval,0.7950835953233728,1.4166293357482574e-06,0.9999988696933246,True,0.003105590062111801,0.055641220084375526,success,pros
prevent,-18.678229613430915,-2.866243638635837e-05,0.9999771306845354,True,0.006211180124223602,0.07856590460045662,success,pros
previou,-12.563129824599953,-0.0010366207632932758,0.9991728964456925,True,0.044513457556935816,0.23879858307044266,success,pros
previous,-17.748624278880122,-3.516178745928024e-05,0.9999719449526618,True,0.010351966873706004,0.10121661748720759,success,pros
price,-11.606201650267074,-0.0007141465850389099,0.9994301935140815,True,0.06728778467908902,0.3562896761471581,success,pros
pricey,6.180973894812455,1.1037358293742031e-05,0.9999911934622255,True,0.003105590062111801,0.055641220084375526,success,pros
pride,-12.794218571153316,-0.000743649569900708,0.9994066535442168,True,0.060041407867494824,0.302709637407507,success,pros
primari,-17.05188416370201,-2.8263489015758134e-05,0.999977448998483,True,0.007246376811594203,0.08481666601970744,success,pros
primarili,-15.021393264264011,-1.3981086550675864e-05,0.9999888447068983,True,0.006211180124223602,0.07856590460045662,success,pros
prime,1.6435782348754115,2.905483596616357e-06,0.9999976817594965,True,0.008281573498964804,0.09062554297407573,success,pros
principl,-19.958434895535472,-4.508276965196991e-05,0.9999640291541486,True,0.013457556935817806,0.12388238160399657,success,pros
print,3.730308760729236,5.431111657710237e-06,0.9999956665998604,True,0.002070393374741201,0.04545444803333365,success,pros
prior,-17.149308581318856,-0.00010774527207043708,0.9999140317110818,True,0.038302277432712216,0.20747624707518536,success,pros
priorit,-20.146155709117224,-7.572743843856618e-05,0.9999395782460985,True,0.037267080745341616,0.2290008568455398,success,pros
prioriti,-13.192665233145242,-0.0008484031904379688,0.999323072274221,True,0.07349896480331262,0.32459813265250875,success,pros
privaci,3.7856029243740146,5.5210907457859705e-06,0.9999955948069351,True,0.002070393374741201,0.045454448033333636,success,pros
privat,-19.3043541995902,-7.460553734659682e-05,0.999940473393656,True,0.014492753623188406,0.11951030798891768,success,pros
privileg,-19.65815014501095,-4.6079490433237665e-05,0.9999632338860267,True,0.014492753623188406,0.13573319588475166,success,pros
prize,3.8617724886895117,8.371365016308652e-06,0.9999933206171007,True,0.012422360248447204,0.11974321938651142,success,pros
pro,-15.14713862871575,-0.001001897176006751,0.9992006018454913,True,0.5745341614906833,1.482867493920672,success,pros
proactiv,-18.302262218585835,-0.00010003112269976753,0.9999201867117312,True,0.028985507246376812,0.1908583797348491,success,pros
probabl,-14.630250007676079,-0.0007895458078173721,0.9993700336553476,True,0.051759834368530024,0.23514236972288927,success,pros
problem,-17.615672975992705,-0.00010352405204009162,0.999917399757353,True,0.09109730848861283,0.3940334465380894,success,pros
problemat,2.491145888380028,4.227691084487595e-06,0.9999966267905559,True,0.0010351966873706005,0.03215781483852809,success,pros
procedur,-12.89647235681283,-0.0006959796356262485,0.9994446886389317,True,0.051759834368530024,0.29030577204952845,success,pros
process,-15.035234785917618,-0.0008120021331773005,0.9993521161057957,True,0.3830227743271222,1.4091837106389609,success,pros
processor,0.0,0.0,1.0,False,0.0,0.0,zero_variance,pros
produc,1.981461364908596,6.555716382518703e-06,0.9999947692951134,True,0.028985507246376812,0.18535513950325375,success,pros
product,-15.114635305756464,-0.000991948335771923,0.9992085398675679,True,0.2080745341614907,0.6634318663099844,success,pros
profess,4.817213442876653,6.73841271200521e-06,0.9999946235245328,True,0.005175983436853002,0.07175787505434109,success,pros
profession,-16.886005308695403,-0.0010986522473183033,0.9991234025105209,True,0.5559006211180124,1.4675515046141536,success,pros
profil,-21.155661571832034,-4.1910884052471755e-05,0.9999665599526947,True,0.010351966873706004,0.10121661748720759,success,pros
profit,-14.684169005324927,-0.000989776816864506,0.999210272488127,True,0.08074534161490683,0.3400491125076242,success,pros
program,-15.910130905727739,-0.0009715171409212748,0.9992248415946419,True,0.489648033126294,1.484703398843533,success,pros
progress,-15.310496098367535,-0.0008355838709819158,0.9993333006076692,True,0.14389233954451347,0.5507372856157502,success,pros
project,-16.143820299417,-0.0012460114665416176,0.9990058269455128,True,0.28778467908902694,0.8834783617886216,success,pros
promis,-11.516640340741837,-0.0008573292660309337,0.9993159502989071,True,0.036231884057971016,0.22228785000257922,success,pros
promot,-15.79652880426388,-0.0011709117677231335,0.9990657477919533,True,0.7215320910973085,2.390910178765529,success,pros
prompt,-19.344843642123013,-2.2052639087735327e-05,0.9999824045397484,True,0.009316770186335404,0.0960727223494287,success,pros
proof,-13.029539107111493,-2.1580872527575446e-05,0.9999827809550029,True,0.019668737060041408,0.17214483644945716,success,pros
propaganda,0.0,0.0,1.0,False,0.0,0.0,zero_variance,pros
proper,-17.01864332012695,-2.4196274898726344e-05,0.9999806941658312,True,0.014492753623188406,0.12787926763297938,success,pros
properli,-17.553606056148276,-2.5831054784007887e-05,0.9999793898002008,True,0.015527950310559006,0.13174682707546706,success,pros
properti,-15.884816297688836,-0.001278687017156379,0.9989797556489354,True,0.8509316770186336,2.5093065206932508,success,pros
prospect,-18.855153256424153,-5.786809730036376e-05,0.9999538279386267,True,0.024844720496894408,0.17446673174146757,success,pros
protect,-17.687132976248986,-5.077673953162706e-05,0.9999594860234973,True,0.021739130434782608,0.17781593718344854,success,pros
protocol,-19.14210234079104,-3.7921960814677086e-05,0.9999697426529579,True,0.010351966873706004,0.11097385741828072,success,pros
proud,-13.595720936060431,-0.0010060203535807906,0.9991973120274215,True,0.09730848861283643,0.4605031478081273,success,pros
prove,-19.245640335634217,-3.7998496901020104e-05,0.9999696815859963,True,0.027950310559006212,0.19370353009784647,success,pros
proven,-18.126040763485634,-8.781450217434593e-05,0.9999299341645905,True,0.022774327122153208,0.16872118204454936,success,pros
provid,-15.370449772781193,-0.0012566974605658849,0.9989973007625396,True,0.8778467908902692,2.4979465523900553,success,pros
psycholog,10.015056650334133,1.085698345286255e-05,0.9999913373805263,True,0.003105590062111801,0.05564122008437553,success,pros
pto,-16.872255913823754,-0.0010677043913903395,0.9991480953124691,True,0.525879917184265,1.6319953752491996,success,pros
public,-5.0073873001356075,-0.00037946515632305736,0.9996972306176733,True,0.2774327122153209,2.4106492585933825,success,pros
publicli,-20.2726495102459,-6.956187059407461e-05,0.9999444976574772,True,0.031055900621118012,0.1958902885716749,success,pros
pull,-19.275033767135522,-5.123096386516941e-05,0.9999591236049148,True,0.018633540372670808,0.1497568639339555,success,pros
punch,0.696621524171325,1.7554638329557035e-06,0.9999985993425107,True,0.006211180124223602,0.10155485274062712,success,pros
punish,0.0,0.0,1.0,False,0.0,0.0,zero_variance,pros
purchas,-15.383190655889932,-0.0008863891000039011,0.9992927639148538,True,0.059006211180124224,0.26066614369867447,success,pros
pure,-19.27589151876791,-3.448472132790671e-05,0.9999724851732743,True,0.003105590062111801,0.055641220084375526,success,pros
purpos,-20.966865562270332,-5.5728194562430964e-05,0.9999555353339802,True,0.018633540372670808,0.14267699506434825,success,pros
pursu,-20.053630797776425,-4.529705244981379e-05,0.9999638581812128,True,0.013457556935817806,0.11522348327115019,success,pros
push,-13.304118475199088,-0.0008059293374953495,0.9993569614941257,True,0.06521739130434782,0.3263628922229208,success,pros
put,-14.56031042995259,-0.0010784101367065017,0.9991395533684873,True,0.2650103519668737,0.897522094917959,success,pros
qualif,-21.57446789452993,-3.575955130206641e-05,0.9999714680061209,True,0.007246376811594203,0.08481666601970744,success,pros
qualifi,-17.40177115967798,-4.4949121043336886e-05,0.99996413579031,True,0.017598343685300208,0.1391367505714269,success,pros
qualiti,-15.027654659459468,-0.0008716345005325153,0.9993045363774247,True,0.16252587991718426,0.5417205135073441,success,pros
quantiti,13.993020380467714,1.517353103973133e-05,0.999987893273851,True,0.003105590062111801,0.05564122008437554,success,pros
quarter,-17.504435874419947,-0.0001054238578719671,0.9999158839316195,True,0.035196687370600416,0.2549780013841481,success,pros
quarterli,-13.290860295107844,-0.0008547180414841954,0.9993180337538944,True,0.07349896480331262,0.4898362145448964,success,pros
que,3.8959156907703267,5.969662512986795e-06,0.9999952368984477,True,0.006211180124223602,0.07856590460045662,success,pros
question,-20.073763840318048,-9.311143276234801e-05,0.9999257078254721,True,0.15424430641821946,0.6562469349972281,success,pros
quick,-13.269975492122073,-0.0009500621352927163,0.9992419602044833,True,0.09109730848861283,0.3887435790353366,success,pros
quickli,-12.846880326658635,-0.0011136099711326428,0.9991114679809259,True,0.13354037267080746,0.5284585302010975,success,pros
quiet,-17.36546525527044,-5.217361626005335e-05,0.9999583714771237,True,0.023809523809523808,0.17755056711948947,success,pros
quit,-13.746180054428121,-0.0009557882511358398,0.9992373914271331,True,0.08592132505175984,0.3341633506968843,success,pros
quo,6.714433949289204,1.0278222952939346e-05,0.9999917991645935,True,0.006211180124223602,0.09079093974857431,success,pros
quot,9.730471826165848,1.3614236982098967e-05,0.9999891374105052,True,0.005175983436853002,0.0849681470143702,success,pros
quota,-17.264703048250265,-2.4184712244212374e-05,0.9999807033914948,True,0.005175983436853002,0.07175787505434109,success,pros
race,-18.30421247172968,-2.5641373352697514e-05,0.9999795411440864,True,0.005175983436853002,0.07175787505434109,success,pros
racial,1.5016133476048803,2.187206528233054e-06,0.9999982548616798,True,0.002070393374741201,0.045454448033333636,success,pros
racism,0.0,0.0,1.0,False,0.0,0.0,zero_variance,pros
racist,-17.66773031810198,-3.00870510133487e-05,0.9999759940065199,True,0.0010351966873706005,0.03215781483852809,success,pros
rack,12.079330878848227,1.7627408556051687e-05,0.9999859353628668,True,0.002070393374741201,0.045454448033333636,success,pros
radar,3.408367185155115,4.2647104945904186e-06,0.9999965972533401,True,0.004140786749482402,0.06421557937586261,success,pros
rain,12.353805603442476,2.0995842352613255e-05,0.999983247741547,True,0.0010351966873706005,0.03215781483852809,success,pros
rais,-13.71723960938345,-0.0011563444882431322,0.9990773707914743,True,0.12629399585921325,0.5193882096507377,success,pros
ralli,-18.24037706320538,-2.1916904257123405e-05,0.999982512840474,True,0.010351966873706004,0.1282808784650904,success,pros
ramp,-20.14118093982561,-4.651786433899724e-05,0.9999628841142558,True,0.005175983436853002,0.0849681470143702,success,pros
rampant,2.486397122672432,3.623298692956401e-06,0.9999971090259138,True,0.002070393374741201,0.04545444803333365,success,pros
ran,-20.614788420668276,-4.473809621499481e-05,0.9999643041637623,True,0.012422360248447204,0.1197432193865114,success,pros
random,-19.507165904092,-3.666250562997887e-05,0.999970747552804,True,0.009316770186335404,0.09607272234942871,success,pros
randomli,4.074537147782975,4.415463173350626e-06,0.9999964769701052,True,0.003105590062111801,0.05564122008437553,success,pros
rang,-18.849948538945878,-7.468671319662243e-05,0.9999404086246987,True,0.041407867494824016,0.21425320564364658,success,pros
rank,-18.35379085546874,-5.862931094124432e-05,0.9999532205780163,True,0.026915113871635612,0.16183538091811847,success,pros
rapid,-17.73968694688388,-5.092886237838796e-05,0.9999593646470266,True,0.021739130434782608,0.15939676092130767,success,pros
rapidli,-18.531382616869656,-7.342506369264131e-05,0.9999414152753563,True,0.041407867494824016,0.25404325714580483,success,pros
rapport,4.408007563780087,7.301366440390406e-06,0.9999941743524445,True,0.007246376811594203,0.08481666601970744,success,pros
