title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
A place to work,4.0,"Dec 29, 2023",Large portfolio of commercial buildings.,Impacted by commercial office vacancy due to hybrid and work from home policies brought on by Covid-19.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
JBG SMITH,4.0,"Nov 15, 2023","Jbg is a diverse, open and welcoming company. I hit the ground running with a team in place to help every step of the way.",knowledge before delegating . but that's most management companies.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great Employer,5.0,"Dec 29, 2023",Great flexible schedule. Independent work.,More internal communication would be nice.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Property Manager,4.0,"Nov 14, 2023","Benefits, paid leave, support from corporate.","Location of assets, work life balance",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great team and great benefits,4.0,"Oct 2, 2023","A lot of support, great team and training opportunities",Compensation was low but fair was commission,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
JBG Smith,4.0,"Oct 17, 2023",Nice office space in Bethesda.,Executive heavy real estate company.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Hmmmm,2.0,"Jun 10, 2023",Property was walking distance from my place.,"I turned in my 2 week notice before leaving, and recently found out when a new employer called to verify my employment that I am ineligible for rehire due to not having given a 2 week notice. Called and emailed for clarification, still awaiting a response.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
JBG SMITH,5.0,"Aug 12, 2023",Intelligent people and great projects,Lots of turnover and few employees in office,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great place to learn,5.0,"Jul 22, 2023",Great place to learn with opportunities for advancement Collaborative environment with strong teams,Must enjoy working for a public company,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
ASSULT,1.0,"Jun 21, 2023",Great residential property with great views,I was let go from jbg after being Assaulted with a deadly weapon in hand by the front desk. Which they have footage of. I was told that they don’t support assault of any kind but they have to let me go. Last time I checked my life was at risk and instead of protecting me they fired me! Insane!!!,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great Company for stability if you keep your head down,3.0,"Jun 7, 2023",- Stable - Opportunities for Growth - Bonuses and incentives - Wide range of properties,- Culture of favoritism among portfolios - Pay raises limited - High turnover results on overwork and burnout,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great Company,5.0,"Jun 16, 2023",I learned a lot and promoted working within this company (formerly The JBG Companies).,My commute was 70 miles one way,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great buildings and vision,3.0,"May 23, 2023",Jbg is a well oiled machine. The company is full of support and great mentors.,Once old employees leave it’s hard to return.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Pay estimate,4.0,"Jun 12, 2023","Growth opportunities, job security, training","High turnover, low pay, tight deadlines",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
