title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Steer clear of any and all employment opportunities at the predatory company,1.0,"Feb 7, 2015",Growth orientated and acquisition centric,"The shear lack of a true management team at this company is outstanding. The corporate structure here is a boys club of buddies from the CEO's former company, where advancement is based on relationships and politics and not merit. No middle management to speak of, with the executive team covering their behinds vs mentoring their teams. The key executives are making bank and everyone else is overworked, underpaid and unappreciated. Rather than paying deserving employees what is market, they waste money on lunches and private jets. HR is dispised across the board and the admin EA's are self important and have undue influence and run rough shot over even managerial level staff. Rather than value skilled work, they value face time! To be recognized you have to seem to be putting in 24/7 hours. The corporate culture is about working late nights and weekends even when not necessarily. No work/life balance!","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Terrible cliques and politics-law of the jungle,2.0,"May 17, 2014","Business is growing, and there's lots of talented people on staff. They're willing to spend money on the things they want.",If you didn't work for the CEO's last company you will never get promoted. There's an inner circle from that place and if you're on the outside there are no prospects for advancement. They talk a good game about valuing employees but with the cliques and politics they frequently throw good people away just to satisfy the whims of the CEO and his cronies.,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
"Work With the Best People, Higher-Ups Overwork You",4.0,"Jan 10, 2023","Everyone says it, but it's true: the people here are the reason why everyone likes to work here. The office environment is friendly, informal, everyone can be themselves. When there's a larger company event, you can talk to the C-Suite just like you would anyone else.",truction administrator,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Great Company Culture and Work Life Balance,5.0,"Dec 9, 2021","The company culture is great. Team events, flexible when they need to be, listen to employee concerns, DEI training, and very organized. The accounting department is by far the best one I've worked with in the last 15 years in this business. They have a very robust and well put together training program and SOP's. If you don't know how to do something, they have an SOP on literally everything or someone who can help guide you.","Salaries and benefits need to be adjusted to industry standard. They are a little lower than other companies on the salary in my area. Also, benefits could be better. Other PM companies pay 100% of the insurance premium, but they cover a good portion. Also, 401k... need to match more. However, I believe this might be a temporary con as the CEO heard what employees had to say and some of these items are going to be adjusted in 2022.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
"Mismanaged, Toxic Environment!",1.0,"Jan 15, 2023",No micromanagement! Lunch and snacks provided!,"By far the most mismanaged company I have ever encountered. Executive management team is all legacy employees from CEO’s previous companies. They recently bought all the tv/film transportation companies and then had to cut employees that actually provided money saving services. They are top heavy in management with overpaid mid managers that don’t have any idea on how to run tv/film studios. They promote playing favorites and don’t recognize the employees who work hard at their jobs. Management doesn’t promote based on true merit, they seem to only promote those who will just stay quite and fall inline. They will continue to make cuts so they can pay their overpaid managers and executives, all while cutting key money saving and revenue generating services they could provide if they knew how to use them.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Great place to work if you're looking for an employer that cares about you!,5.0,"Feb 10, 2019","This is the first company I've ever worked at where they truly take care of their employees in all aspects. From professional development, to catered lunches, great co-workers, to amazing facilities - they CONSISTENTLY go above and beyond for their team.","I live in Fullerton, CA (Orange County), and my daily commute ranges from 4-4.5 hours or more (to and from work). I have little kids that are involved in multiple extracurricular activities and I choose to be active in what they do (coaching, attending events, etc.). The commute hindered my ability to stay as active as I would like and I needed to find something closer to home (Orange County, CA). I would rank the Work/Life Balance higher but PLEASE NOTE this is my choice to make the move closer to home and eliminate my lengthy commute.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Unnecessarily risking employee health during the pandemic,3.0,"Jan 18, 2021","Many smart, nice colleagues. Some roles offer good pay and career paths. Innovative leader in commercial real estate.",Leadership requires all 300+ employees to risk their health to go into the office unnecessarily 2x per week during the pandemic even though many employees have demonstrated they can do their work well from home. They repeatedly doubled down on this policy even after employees were exposed to numerous confirmed COVID cases at company offices. Very disappointing for a company that supposedly prides itself on how it takes care of employees.,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Great company to work for with amazing benefits,4.0,"Jan 5, 2022",I worked with an awesome team and an awesome boss. Everyone was very supportive. HPP is very busy with lots going on all the time so any role will be very fulfilling. Upper management listens and values feedback (even from the way down). They're still growing so thoughtful input is always appreciated. Lots of positive changes made in terms of benefits and offerings so I was grateful for that.,"I know they're working on this but diversity in the upper management is still a factor. Plenty of awesome women to work for but besides that, diversity is definitely lacking.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
I'm So Thankful for This Job!,5.0,"Mar 31, 2017","Great coworkers, availability to move up in the company, generous and involved executive team, catered meals several days a week, beautiful and well thought out office space, top notch employee benefits, collaborative and spread out team.","Be prepared to work harder than you have ever worked. This company does NOT cater to the slacker or the laid back types. If you don't want to put in some OT every now and then and can't be a part of a ""team"" environment, this company is NOT for you. Also, if you don't have designer clothes, you should go buy some before working here.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Great company!,4.0,"Jul 5, 2016","I love the people who I work with. Everyone is great, and we work as a team from ground level employees, all the way up to the CEO. Not to mention the company functions are super fun!","There is never a dull moment. If you don't have something you are supposed to be working on, or 5 somethings, you are not doing your job right. That is not always a con, not for me anyway, but some people may not like that kind of work style.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Counterpoint to the other reviews...,5.0,"Dec 14, 2015","Hudson knows how to treat their employees. Generous perks, benefits, etc. Contrary to other reviews listed here, the company provides ample opportunities for advancement and treats it's employees well. I have found the HR team to be responsive and fair. Overall, the executive team is top-notch and very skilled at what they do.","As with most growing companies, the expectation can lean towards long hours at times. In general, this is acknowledged by immediate supervisors as well as executive team.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
A start-up tech feel in a modern corporate culture,5.0,"Jun 17, 2016","The crux with sites like this is that everyone who is disgruntled or out for revenge is so quick to take to the “interweb” and air their grievances. Like Festivus is actually a real thing and they are so cleaver to pull the wool over everyone’s eyes and show how they were made a victim. In my lifetime of work experience, there’s always a valid reason why people are listed as “former” employees. A valid reason. Meanwhile, back at the ranch, perfectly happy, content employees are too busy doing their jobs to feel the need to broadcast to the world of how great they truly have it. Perhaps that’s a mistake on our part. One I intend to correct immediately. Hudson is not perfect. I have never met anyone here who has claimed otherwise. But, I have known that this company was special from the moment I stepped foot onto their property. Contrary to urban myth, there has never been a table of Kool-Aid set up for all new employees to drink. They don’t need to. The Kool-Aid is in the way the company is run, from the top-down. Open door policy? Check. Work-life balance? Check. Recognizing an employee’s commitment to go above and beyond? Check. Collaborative work force? Check. Perks? Check. Ability to grow? Check. I could go on and on here, but I think you get the picture. Hudson also has a very progressive mentality regarding change. They are not afraid to embrace it. Knowing that the past trends of the urban workforce may not be the most productive will never be set in stone with this company. The CEO is open to new things and excited to implement them. Like any job, I have my good days and my bad days. But, overall, they are mostly good and I’m incredibly fortunate and happy to be employed at Hudson.","It’s always a slippery slope when this subject is brought up, but there’s definitely a discrepancy in the XX to XY chromosome ratio in the senior management team. But let me clarify my, ahem, ""criticism"" for a moment. The current senior management team is comprised of amazing people with incredible talent who are truly shining stars in their respective roles. I don’t want to see more women in senior management to just fill a void. I also don’t want to see Hudson labeled as a “Boys Club” because it’s so much more than that. I want strong, intelligent and capable women to take more senior leadership roles alongside the current male heads of state.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
"No Growth Opportunities, Constant team changes",3.0,"Dec 14, 2021",- Free lunches - Growth Opportunities for the Operations Team.,tant team changes,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
"Nice perks, bad management & HR",2.0,"Jun 16, 2017","Free lunches, free breakfast, good benefits, half day Fridays.","Hiring new people is a mess. They hire friends of management and executives, who don't actually want to work there, but get ridiculously high salaries. People who have been there for 10+ years have the job because they were there from the beginning, not because they are amazing employees. All of the interns that were hired were family or friends of executives, making it a nightmare to manage. TOTAL Boys club. Not many women can work there way to the top at HPP. HR is a disaster. Terrible, terrible HR staff. I've seen better HR management at small start-ups. There is no 'Open door policy' here, even though they want you to think there is. If you tell HR any concerns, they'll use it against you. If you're having any other issues, they will simply ignore you and not deal with situations. If there are any employees that are not meeting company standards, they simple demote them, and move them around the office, making the morale and work flow even worse. They do not know how to handle any problems or sticky situations, they'd rather ignore and cover it up with bandaids. Employee retention not great. A lot of turn over due to the extremely slow promotion rate. Again, you can get a promotion here easily if you know someone, if you are a ""random"" hire , hire based on skills and resume, most likely you will stay in your position for a very long time. Management is a mess, very toxic environment. If you're not a manager, it is VERY well known you're not. ie: ""retreats"", lots of closed door meetings, lots of management outings, and the lower level employees are not appreciated.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
"Great place, incredible people",5.0,"May 4, 2016","The people here are the best part about Hudson. It's a group of smart, engaged and down-to-earth people who create an environment that's both fun and meaningful. Hudson is a place where they care about people ... not just the people who work here, but also our clients, and the community around us.","I can't think of many! The leadership team is super busy, but surprisingly accessible given the fast pace. If you're not into a fast paced, roll-up-your sleeves environment, this may not be the place for you.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
