title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Waspy and Plastic,1.0,"Jul 1, 2020",The office is beautiful and some departments are great.,"In accounting it is a toxic working environment. The workload is unreasonable and you are expected to work late everyday as well as on weekends and while on vacation or leave. Office politics are heavy and so workload is distributed unevenly and they suffer from being severely understaffed. As a result the turnover rate is incredibly high. When things go wrong there is no accountability from management and the blame is often unfairly shifted. There is also a 'firing culture' unlike anything I've ever seen. Anything bad that happens they sweep under the rug and because of the culture people are too afraid to speak up. It really is a nightmare workplace. Steer clear of accounting. There are so many other great places to work in Philadelphia, don't choose this one.",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Toxic work culture,1.0,"Mar 6, 2022",- Beautiful office - Free coffee - Some people are genuinely nice - Interesting work + really cool projects underway,"- No company interest in personal development - Benefits are average at best (and no emphasis on work/life balance) - Toxic work culture in some departments - No respect of one’s personal life (taking PTO but still expected to be “on”) - Lack of true leadership in some departments - Not a “modern” company. As more companies place more emphasis on their employees, this one says they are but they’re not actually doing anything to improve the employee experience.",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Good Company,5.0,"Oct 14, 2015",Good working office environment. Management was professional and good to work with in the office. Management celebrated employee's achievements. Growth was encouraged.,truction administrative assistant,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Great Place to Work,3.0,"Oct 15, 2012",Brandywine is regionalized so teamwork with the vaious regions was important for those of us working at the corporatate office. Everyone in the different regions was always verry helpful at getting what you needed from them.,Often when working on projects or deadlines I worked long hours and did not have much time for family. That would really be my only negative.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Terrific company to work for!,5.0,"Dec 22, 2020","They truly place their employees first! During the pandemic they have done everything they can to keep us not just safe, but also to accommodate the need to care for family members. I am thankful for their commitment to their employees.","Some internal politics, no more than at any other large corporation",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Awesome environment,5.0,"Jul 6, 2020",I am fairly new but the environment is great. They have affinity teams that help with the company objectives. I feel like I have an opportunity to help others through the support of the affinity team I am on. The employees are really nice.,Probably to new to comment on this.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Great Company.Bad Inter-Office Politics,3.0,"Feb 10, 2017","Bagel fridays, free soda machine, ping pong and pool table in HQ. Ability to work remote when required or necessary.",High school clique type atmosphere between long time employees. If you don't follow the unwritten rules and learn your place. Serious consequences can come to those who defy.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Best place to work!,5.0,"Aug 19, 2017","This is hands down the best company I have ever worked for. Great work life balance, they put their employees first and many other perks.",Honestly can't think of any.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Great company with solid professional reputation,5.0,"Mar 23, 2019",The company is very family-friendly and strives for a good work life balance. Well thought of among its customers and peers.,Moving up professionally is hard to do. May be necessary to go to another company in order to be promoted.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
A great company for those who want to be in the REIT business,3.0,"Jul 23, 2014",Great summer hours with the ability to leave evry friday at 3pm. This combined with free snacks makes it a comfortable atmosphere.,Career opportunities are very limited. There isn't a lot of promotions or job growth.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
"Large company that actually treats you like a person, not a number",5.0,"May 2, 2014","Benefits are outstanding, management is tolerant, understanding, flexible and they are very stable/","Nothing at all. Really, this is the greatest company I have ever worked for.",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Fantastic company to work for,4.0,"Nov 4, 2016",Company believed in empowering their employees and providing them training tools to support their growth and development as employees.,"I didn't really have a ""con"" as I really enjoyed working for Brandywine.",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Great company to work!,5.0,"Jun 19, 2015","Flexible work hours (pick your schedule), open door policy, office closes at 3pm during the summer",Can't think of anything at the moment,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Assistant Property Manager,5.0,"Jun 15, 2015",Team work was always available and everyone worked together.,I have no complaints. Co-workers and management team were great to work with.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Brandywine Realty,4.0,"Jan 27, 2015",Promote from within. Everyone is very helpful to new hires. A family like structure in a corporate world.,Growing pains in certain regions.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Excellent Employer,5.0,"Mar 22, 2015","Great pay, great hours, great team work",not enough room for advancement,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
