title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Great opportunities,5.0,"Jan 18, 2017",I've worked for the company for over 3 years now and I've had the opportunity to wear several hats and really like that they are open to employees growing with the company and have opportunities to change positions and move up the ladder.,"Having some ""growing pains"" because of the rapid growth but they are diligently working to improve.","Armada Hoffler Properties, Inc.",AHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Armada-Hoffler-Properties-Reviews-E342533.htm
Such a great place to work!,2.0,"Jun 7, 2021","The people are great, you are able to learn so much and it’s such a tight community. I love how structured it is and how if there is an issue you they listen to you. They do their best to take you to where you want to be. Everyone is a really hard worker.",No cons other than could have higher pay.,"Armada Hoffler Properties, Inc.",AHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Armada-Hoffler-Properties-Reviews-E342533.htm
Management,5.0,"May 21, 2017",Great place to work. Positive attitude by company and its employees. Strives to produce excellence in building for their clients and self,There are really no cons to submit. AHP looks to improve in all areas that suggest or have a discussion concerning.,"Armada Hoffler Properties, Inc.",AHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Armada-Hoffler-Properties-Reviews-E342533.htm
,1.0,"Oct 4, 2011",Had great lower level management and employees.,AH seems more concerned with how the employees look then their actual skill set.. HR actually spoke openly about not hiring a temp due to her obesity..they would prefer everyone in suits daily but do not pay salaries that support that. I found HR to be one of the most unprofessional that I had ever worked with and higher levels of management to be very disconnected.,"Armada Hoffler Properties, Inc.",AHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Armada-Hoffler-Properties-Reviews-E342533.htm
Overwork and Underpay,1.0,"Nov 30, 2018",-Hardly any pros to add,-Long hours with nonequivalent compensation -Expectation to take on additional tasks without being told to do so -Expect perfection without adequate training times -Benefits are ok at best -Performance issues not addressed until too late to change actions regarding them,"Armada Hoffler Properties, Inc.",AHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Armada-Hoffler-Properties-Reviews-E342533.htm
Great People,4.0,"Jan 8, 2021",It’s a fast paced environment which keeps things exciting. They care about their employees with great benefits and employee appreciation events.,The work I did was redundant.,"Armada Hoffler Properties, Inc.",AHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Armada-Hoffler-Properties-Reviews-E342533.htm
MARKETING,5.0,"Feb 10, 2016","Great company, great environment. I would recommend this company to anyone.",This position was temporary and only lasted a few months,"Armada Hoffler Properties, Inc.",AHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Armada-Hoffler-Properties-Reviews-E342533.htm
Great Place to Work,5.0,"Jan 14, 2019","Great leadership, consistently wins employment awards","Job descriptions are fluid, but you get to work on a broad spectrum because of that","Armada Hoffler Properties, Inc.",AHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Armada-Hoffler-Properties-Reviews-E342533.htm
Great Place to work,5.0,"May 9, 2022",Fosters opportunities to learn and grow within the company,Part of any construction job is having to travel,"Armada Hoffler Properties, Inc.",AHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Armada-Hoffler-Properties-Reviews-E342533.htm
Beware,1.0,"Jul 18, 2017",Nothing truly stands out. If you are deemed important enough you get a nice office. There is always parking available.,Office politics including RAMPANT nepotism. Incredibly high churn rate. People are constantly gossiping. Benefits will only pay off if you stay there forever.,"Armada Hoffler Properties, Inc.",AHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Armada-Hoffler-Properties-Reviews-E342533.htm
Great place to work,4.0,"Jul 6, 2022",Great people and a fun environment.,I didn't experience any cons.,"Armada Hoffler Properties, Inc.",AHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Armada-Hoffler-Properties-Reviews-E342533.htm
Smart people,5.0,"Jul 19, 2022",Intelligent leadership; fair; respectful atmosphere,I have no cons to share.,"Armada Hoffler Properties, Inc.",AHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Armada-Hoffler-Properties-Reviews-E342533.htm
Normal company,3.0,"Jun 6, 2024",Normal company normal team normal boss,Basically nothing special all normal,"Armada Hoffler Properties, Inc.",AHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Armada-Hoffler-Properties-Reviews-E342533.htm
