title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Accounts Payable Coordinator,4.0,"Apr 24, 2015","Great company culture, great supervisors",Not enough pay for the amount of work,"First Industrial Realty Trust, Inc.",FR,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/First-Industrial-Realty-Reviews-E2683.htm
Great company!,4.0,"Dec 17, 2015",FR was a great company to work at.,"Not very flexible with schedules.
Not a lot of growth opportunities.","First Industrial Realty Trust, Inc.",FR,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/First-Industrial-Realty-Reviews-E2683.htm
Amazing experience with great leadership,5.0,"Apr 29, 2019",In-depth employee development in a nurturing environment,Not much to complain about,"First Industrial Realty Trust, Inc.",FR,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/First-Industrial-Realty-Reviews-E2683.htm
Diversified position,4.0,"Nov 14, 2013",Good benefits and benefits package,No upward mobility for middle management,"First Industrial Realty Trust, Inc.",FR,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/First-Industrial-Realty-Reviews-E2683.htm
Investment Analyst,3.0,"Jul 11, 2018",The company is growing and the culture is good.,Not many cons come with the job/company,"First Industrial Realty Trust, Inc.",FR,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/First-Industrial-Realty-Reviews-E2683.htm
Vice President,4.0,"Sep 14, 2018","Communal environment, good comp, benefits and work-life balance",Opportunities for growth are limited,"First Industrial Realty Trust, Inc.",FR,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/First-Industrial-Realty-Reviews-E2683.htm
Ok but not great,3.0,"Mar 17, 2020","friendly people, summer fridays, company events",lack of opportunities for advancement,"First Industrial Realty Trust, Inc.",FR,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/First-Industrial-Realty-Reviews-E2683.htm
Great experience,5.0,"Sep 3, 2020",Very nice team willing to help,Can't think of anything really.,"First Industrial Realty Trust, Inc.",FR,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/First-Industrial-Realty-Reviews-E2683.htm
Excellent,5.0,"Aug 30, 2020",Flexible fun smart people yes,Never is there enough money,"First Industrial Realty Trust, Inc.",FR,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/First-Industrial-Realty-Reviews-E2683.htm
manager,2.0,"Mar 15, 2018",close to home short commute,extremely poor middle management antics,"First Industrial Realty Trust, Inc.",FR,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/First-Industrial-Realty-Reviews-E2683.htm
Watch your back,1.0,"Dec 19, 2015",Great holiday schedule. That's about it.,List to long to mention.,"First Industrial Realty Trust, Inc.",FR,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/First-Industrial-Realty-Reviews-E2683.htm
Not a place to work if you want to promote,3.0,"Aug 10, 2010","The company offers a descent benefit package and 401(k), although they don't match. They have good office locations thoughout the USA.",A lot of people work really hard and don't ever get recognized for the work they do. Management- middle management- takes credit for work done by others to get money/incentives.,"First Industrial Realty Trust, Inc.",FR,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/First-Industrial-Realty-Reviews-E2683.htm
"Hitting Bottom, But Don't Expect Bounce",3.0,"Jun 21, 2010",Lean company after 5 rounds of cuts,No growth in foreseeable future. Likely candidate to be bought for assets alone.,"First Industrial Realty Trust, Inc.",FR,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/First-Industrial-Realty-Reviews-E2683.htm
