title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
Kind people with good intentions but antiquated or inferior data systems.,3.0,"Dec 27, 2014",Great group of people to work with. Feels like family from the first day you start until you leave. Supportive. Family-oriented. Open arms to all cultures.,"Systems are antiquated and inefficient, primarily built in-house without end-user logic. Causes a lot of overlap between departments, and no connection where there should be connection between departments. Massive amounts of manual redundancy. A lot of room for human error due to so many people having access to manual inputs. Very little opportunity for growth or promotion, but not that much less than the average company of this size.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Great place to work,5.0,"Sep 2, 2015",I work in the DC division and it's a great place to work. The people are the best in the industry -- both on the property management and engineering side -- and hard work and diligence is recognized and rewarded.,"Vornado is a large company that has scale. To leverage that scale requires a structured and hierarchical approach to management. This can be frustrating because decision are often made at high levels of the company and innovation is not often pursued, but rather is discussed with higher up, and if they think it's a good idea, then it is slowly implemented.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
"Great people, but organizational friction and sometimes aloof management",4.0,"Mar 7, 2014","Nearly everyone knows what they're doing, and they take their work very seriously. High degree of professionalism and a willingness to guide help each other.","In the Paramus office, at least, it's a very ""9-5"" work culture. Divisions are very silo'd, with only managers communicating between them. Definitely an ""office space-esque"" mindset at times. Difficult to grow by moving between divisions, simply because there isn't enough contact between them.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Great company and employees,5.0,"Feb 21, 2020","This is a renowned company for a reason. Leadership is there to show you the standard for being a successful employee. There is a great team chemistry at each building management office. The company is always looking out for their employees through the company benefits, compensation, events, etc. This is a company you will want to establish a tenure with. It is also a great place to begin your career or to join mid-way in your later stages.","I cannot seem to think of one. Ask around, Vornado is the industry standard.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Good place to work,5.0,"Mar 17, 2013","Good communication from home office. Property Managers were always helpful, friendly and supportive. They did a great job of encouraging growth within the company and the industry. The pay for the position was good.","As a Property Administrator, the work can be a little mundane, and it is not usually very challenging. Sometimes, it is not always clear what the best choice of action is when there are conflicts between tenants and contractors.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
manager,2.0,"May 12, 2016","stable company with the resources to manage the ups and downs of the industry, as a whole the company wants to do the right thing","makes goals and targets for employees to make a better place to work, but fails to follow through to completion due to new or conflicting goals or lack of commitment to original goal and or consistency in treating all employees the same or offering the same perks across all locations. depends on where you work if you get the same as the next person.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Accounting in DC office,4.0,"Sep 30, 2016","Solid company, good benefits, work events, treats employees well","Counter offers are a slap in the face, no promotions, no recognition, 3% annual raise isn't even a cost of living increase if you live at one of VNOs residential buildings where the annual rent increase is 20%; so much for a corporate discount.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Awesome Company!,5.0,"Mar 7, 2017","The people in this company are simply amazing. Everyone from top down is willing to chat with you, educate and mentor you, and provide insight to whatever questions you may have. While there can be a lot of turnover in certain departments, everyone is willing to lend a hand, direct you to someone who can, and just do whatever they can to help you find a solution.",Some of the software and systems used aren't very intuitive or user-friendly. Migrating to something more efficient would increase work productivity.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
"Good Comprehensive Package, Stifling Culture",3.0,"Jul 27, 2015","Great comprehensive package including 401(k) matching, salary, benefits, etc. Good snacks in the kitchen. Willing to chip in a little for continuing education.","Mediocre culture. Management shuffles in and out of work without really cultivating young talent. Big gap between upper management and analysts/associates. Not the best place to ""grow"" a career in real estate.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
"Negotiate as much money as you can before you start, You're going to need it",2.0,"Apr 8, 2021","The pay is great and they will pay you, Ask and you will receive.","Negotiate as much money as you can, Search to make sure your compensation is competitive across the nation..... You will need as much money as you can to de stress from all the toxicity that you will endure on the job.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
"Great Company, Not so Great Office Staff",5.0,"Dec 18, 2017",This company is A1 in its culture! You won't just feel like another fish in ocean here. Awesome company!,"The con isn't with the company but at a particular property. The respect was non-existent. Just as the saying goes ""You can't choose your family"". Yes, you can switch properties but the backlash will follow you and you will still have to see your former staff at least 6 times a year.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Solid Employment with Opportunities for Growth,4.0,"Nov 3, 2014","If you are interested in the field of Property Management, this is an excellent company to work for. Lots of autonomy in field offices. Opportunities for growth and encouragement to become an RPM (I believe they will pay for this training). Fun corporate atmosphere. Annual bonuses.",Health care benefits changed 3 times in the course of 3 years. Satellite offices are small so you should be comfortable working independently.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Professional,5.0,"May 31, 2017",We get to produce the highest quality work. We do not cut corners so our level of professionalism shows. We work with the best companies who are the masters of their fields as well.,There is a steep hierarchy here. Sometimes you feel like your opinion does not matter.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
,3.0,"Jun 5, 2015","Large company with various real estate investment focus, including asset mgt an property management. Good benefits, although employee contribution keeps increasing.","Long hours, high pressure and most accomplishments are not recognized sufficiently, including during year end review. Lots of cliques with little social work related activities.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Great Company but things need to improve,4.0,"Feb 29, 2020","Great benefits, good employees and room to grow and learn",Senior Mgmt needs to be updated for new ideas. Employees are generally not happy and want to see changes,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Love my job.......,5.0,"Jan 17, 2022",Working at Conway Data is like working with family. They offer flexibility when you need it.,The company has some slackers in the bunch. Also has some employees that do not know what other employees do.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
They got sold for a reason,3.0,"Jun 6, 2017",Excellent people to work with,"Vornado sold the Vornado/Charles E. Smith unit for a reason. It was mismanaged. Fortunately, Mitchell Schear got rewarded for it with a little gig on the board for JBG Smith.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Good place to start,5.0,"Oct 29, 2021",Good training and exposure to the commercial real estate world.,"Lack of communication from upper management, easy to feel like you are forgotten in the big picture. Low pay compared to industry competition.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
NO upward mobility or growth in salary whatsoever.,1.0,"Apr 23, 2014",If you live in NJ hours are okay.,"NO real bonus, limited increase in salary. Most everyone who works in a decent role got the job due to who they are married to or who is in their family. It is a very ""Mad Men"" type of workplace. Have seen coffee and lunch served by their ""girls"" , ""secretaries"" and ""admins"".",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Property Management,4.0,"Dec 29, 2016","Nice group of people; great benefits; management at the very top was there for a longtime, very loyal to employees",Company was two separate companies in one; accounting and retail divisions practiced different ways and practices.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
,2.0,"Nov 18, 2015",Free food sometimes Half days on Fridays during summer,"Not a very welcoming culture, at times quite ciique-y Agents were not approachable, seemed like they were the only important employees",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Best Place to Work!,5.0,"May 2, 2021",Vornado is the future of real estate development in NYC as they are highly focused on sustainability,It is really hard to get in so do market research and become pro at the positions you are applying for,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Assistant Property Manager,2.0,"Jul 3, 2015",Vornado is one of the nations top REITs in the country that offer many opportunities,The company doesn't really seem to have a grasp on technology or processes,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Tenant Service Coordinator Position,3.0,"May 17, 2018","Amazing people, some new buildings and offices","Terrible pay, no growth in position or company, you learn a lot a lot in the first few months then you hit a plateau, vacation days and sick days are limited",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Analyst,5.0,"Aug 22, 2018","Great colleagues and engaging work. As a younger person, you work alongside higher ups and are treated respectfully. They give you a lot of responsibility and teach you a lot.",Some tasks one gets assigned do not get used.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Excellent Culture & Market Salary,5.0,"May 25, 2018",The company does what's necessary to keep pace with the market.,Don't be afraid to exert pressure to get the comp you need.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Vornado is a market leading REIT,4.0,"Sep 18, 2016","Highly professional staff and management. There are always new challenges. It is a stable, well managed business.","The company tends to rely on manual, customized processes as opposed to automation.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Good Company,4.0,"Jan 12, 2017","Beautiful corporate office, good pay and above average benefits.","Some departments have high rate of turnover in upper management, which makes it difficult to understand goals and objectives that seem to shift with each new VP.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
decent place to work,4.0,"Aug 5, 2009",Work is very interesting and challenging,"hours too long, no dress down policy",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Good experience,5.0,"Apr 29, 2019",It was a great internship overall. Gave me real world experience and broadened my knowledge of the real estate industry.,There weren't many cons. Worked with very nice people.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Great company that will allow you to learn in an entry-level real estate position,5.0,"May 17, 2020","- Learning in the trenches
- Hours aren't bad","- Days get kind of long
- Small workplace environment in property management",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Communication is the issue,3.0,"Jan 20, 2021",Good benefits and if you are in the right department can be a good experience.,If you are not in the right department you will be a general asset for different groups.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
glorified administrative assistant with more work,3.0,"Oct 5, 2020",the relief of walking out of the door everyday,pretty much everything. toxic work environment. cliques. nepotism to the extreme. petty drama.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Great Company,4.0,"Mar 21, 2021","Pays well, excellent benefits. Some of the smartest people.","Not much movement, most people stay until they die making it almost impossible for promotions.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
"Low stress, but no new tech",4.0,"Nov 8, 2021","Low stress, friendly environment, easy going work",Tech stack is old and there are some clashes and compatibility issues that need to be handled on daily basis.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Tenant Services Coordinator Review,2.0,"Jun 25, 2021",Company with a great reputation and exposure to unique projects.,Job responsibilities are slightly limited and days can become repetitive.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Past Employee,2.0,"Jun 18, 2022",Work life balance and decent benefits,Women and minority groups aren’t given fair opportunities to thrive within this organization.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Liked It,5.0,"Aug 4, 2021","Liked working here, good people, nice company, good opportunity to learn the industry","There were no cons, I am happy to report they are a great company",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
"Great Company, Great People, Great Compensation/Benefits",5.0,"Dec 20, 2017",The people in the company are wonderful to work with.,The commute was too long and they didn't have a tele-work policy.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
"Fast paste, intence environment",3.0,"Feb 2, 2014",The comany will send employees to school for training.,Stressfull enivornment and lack of motivation form Management.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Good Stepping Stone,3.0,"Aug 5, 2017",Reputable name when moving onto other companies,Corporate seemed nice. I was on-site in a property management office so there was little contact with them.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Finance,1.0,"Jul 1, 2016",Good hours and nice people with some exceptions...,You should be fine as long as you're not in Washington DC Division. The manager is totally disrespectful and very abusive plus she has a few harassment cases reported to the HR... and they're not doing anything about it..,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Executive Assistant,5.0,"Mar 18, 2018",Excellent corporate team environment; highly professional; opportunity to meet dignataries; complete trust from my boss,no negative experience. It was excellent,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
"Friendly, corporate work environment",5.0,"May 16, 2017","Friendly people, easy internship, room for growth and jobs","nepotism, too much of a corporate environment",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Vornado Review,4.0,"Mar 13, 2018",Good working environment. Excellent location,No work from home options (only in come cases/exceptions - i think??),Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Right in the middle,3.0,"May 2, 2015",always good projects to work on,Must be part of the boys club,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Intern,5.0,"Nov 14, 2015","Great company, great experience. Smart people unbelievable opportunity.",Not structured intern program. A lot of downtime waiting between projects,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Good company to work for,4.0,"Aug 16, 2019",Good management good pay well run company,Not enough overtime for workers,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Good company,4.0,"Jan 21, 2022","- benefits
-401 k matching
-friendly atmosphere","-limited growth potential 
-salaries are on the low end 
-not much flexibility in schedule",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
I would recommend it,5.0,"Sep 7, 2021",I liked working for VNO. Great benefits.,office politics and no way to move up,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Good company,3.0,"Aug 12, 2015","Good company, great benefits and work-life balance",Hard to work your way up. Very political,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Analyst,5.0,"Apr 18, 2018",Good stable company. Lots of business going on,Systems are not efficient. Expected more for $30B company,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
,5.0,"Jun 26, 2022",Good experience good benefits life work balance,Don’t approve of upper management,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Executive assistant,5.0,"Aug 21, 2018","Amazing atmosphere, great people, and great benefits",I had no casual Friday as an assistant.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Good place to work,4.0,"Jul 24, 2017",Fun people and energetic environment,The leadership is changing so that is good.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Please let me View,5.0,"Jan 28, 2021",A Great company with good people,They are large and very corporate,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Financial Analyst,4.0,"Sep 18, 2015",Great people. Great work environment.,Can't think of any at this time.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Leasisng agent,2.0,"Nov 10, 2015",Most people are nice but there is some drama,not more training or room to grow.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Great Company,4.0,"Feb 20, 2016",People are generally nice to work with,Not much room for advancement at co,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Specialty Leasing Manager,4.0,"May 14, 2017","flexibility, able to be creative with your job,",the stress of meeting budget,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Executive Assistant,5.0,"Dec 22, 2016",Great benefits and great place to work.,Moving up is very hard.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Benefits,5.0,"Mar 21, 2018","Great 401k. Health, PTO and work environment",Poor communication from HR dept.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Supervisor,5.0,"May 5, 2018",Great place to work. Loyalty to employees.,Small fish in a big pond.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Overall positive experience,5.0,"May 30, 2018",Smart people. Family environment. Large deals.,Non-acquisitive. Lot of similar deals.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Good,3.0,"Feb 13, 2019","Great benefits, good work environment",Little room for position advancement,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
leasing director,5.0,"Oct 14, 2020",excellent work environment for all.,"based in nj, not my personal choice.",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Enjoy working at Vornado,5.0,"Feb 2, 2023",Lots of opportunity for growth,Technology needs to be updated,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Review of Vornado,4.0,"Mar 20, 2017",Good place to get a job,The culture can be offputting,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Intern,5.0,"Aug 13, 2019",Great environment to work in,No Cons that I could think of,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Great company,5.0,"Dec 13, 2021",Company has great benefits and team.,No cons on my end,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Great growth opportunity,3.0,"Sep 19, 2011",Good working environment; great people,Upper management has no communication,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Not the best,2.0,"Jan 3, 2019","""prestige"" company in real estate",low pay for a high earning company,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Albanian favoritism,2.0,"Apr 15, 2019",Easy work nothing head breaking,Permanent position only for Albanians.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Vornado,5.0,"Apr 8, 2022",Great work environment and great collogues,There are currently no downsides,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Vornado Realty,3.0,"Aug 30, 2015","Great Benefits, pleasant work environment,","No opportunites to grow, unfair nepotism",Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Utility Mechanic,2.0,"Sep 23, 2016",The job is at least union,Don't care much about their employees,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Great company,3.0,"Apr 21, 2022",Great benefits with good people,Lack of pay for qualified personnel.,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
Not progressive,1.0,"Nov 3, 2021",Stuck in the last century; no thinking outside the box; systems constantly break down; lack of training; IT is not end user focused,benefits okay - dental paid by company,Vornado Realty Trust,VNO,2025-11-11,https://www.glassdoor.com/Reviews/Vornado-Realty-Reviews-E708.htm
