title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Focused and growing company with great people,5.0,"Dec 8, 2015","Great people, location, prestige and learning experience. There's been a lot of internal growth in all departments, especially this year. Excellent benefits and compensation package. High energy and very talented coworkers, and managers are genuinely interested in their employees' growth.","The 401k match is low, somewhat big egos from senior leaders, no stock options for employees, no rollover vacation, NO FLEXIBILITY",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Happy to be here,5.0,"Jul 30, 2020",I began my journey with ESRT during COVID-19. The company has done a remarkable job with my onboarding and engagement during an impossible time. I am appreciative of how welcoming colleagues were - even while I was meeting them virtually. The company is full of hard working individuals who are very passionate about their work. We have been on partial in-office and remote work and the company has gone above and beyond to make employees feel safe while back in the office. I am happy to be a part of this team and continue to learn more about the industry daily.,I do not have any to currently share.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Image but no substance,1.0,"Mar 16, 2018",Great people work here....but not in high positions,See below (you'll see what I mean),Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
"Once right, Keep It Moving, Onward and Upward.",1.0,"Jun 12, 2015","If you want to hear ""once right"" and ""onward and upward"" 600 times a day while being verbally assaulted by senior management then look no further than ESRT. Generous severance packages depending on if you're liked or if the company is afraid you will sue when you leave.","Zero growth, horrible management, verbal assaults by the CEO in front of peers. Females are under represented among senior management and are disrespected and mistreated. Requirements to succeed - Age 50+, Caucasian, willing to play puppet, and lack of common sense with a scent of entitlement.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
IT Security Manager,3.0,"Oct 17, 2017","Company is on the move and seem to care about their employees. Great social activities and expect to have a good time with ESRT employees. If your looking to move along in a fast paced company this may be your calling. If you are lucky enough you might even have a chance to work with the great people in accounting, or with such leaders as Christopher Blackman, Ryan Klass, Keith Cody, Shanae Urisini, Rodney Gomes, or the amazing Tom Keltner. Tom, had to be one of the most amazing people I have ever worked with. You will work hard at ESRT, but your day will go fast.","Retirement allocations / options / company match is below what most companies contribute today, or at least what ESRT competitors match. The ESRT Retirement program desperately needs a revamp which will help the avg paid employee. However, a bonus might make up the difference if (underline if) you happen to be in the right level position. So keep that in mind if you are not a manager/director. Use of personal credit card No Remote access / Work from home policy",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Growth In the Right Direction,4.0,"May 10, 2019","I've been with ESRT for about a year now, serving in a variety of different capacities that have allowed me to witness multiple facets of what it's like to be an employee here. In my experience, there are two pros that stand out the most that have made it a great place to work for me: 1. A Challenging Environment - As mentioned in some of the other reviews here, when you put yourself out there at ESRT, you are rewarded with increasing professional and educational opportunities. I have found that management has consistently challenged me to go above and beyond and learn new things in my professional life. I've been given the opportunity to take great initiative on projects despite not being here for that long, simply because I've spoken up about wanting to be more involved. There are many opportunities for growth here at ESRT and professional improvement is actively encouraged by management. I have yet to be bored here. Obviously, this can vary by department, but I can say that I have been met with overwhelming support and encouragement from management in my department to grow professionally since I started here. 2. Increasingly Receptive Management - I have played witness to a good amount of institutional change here over the last year, all of which has ultimately been very encouraging to see as an employee. Management has been making an increasing effort to listen and respond to the concerns and desires of employees, which has manifested in a steadily growing number of ""office perks"" and the founding of a Culture Committee, as well as a general feeling of an overall culture shift within the organization as management learns to be a bit more relaxed and open to trying new things. Within the span of a year, I feel like management has gone from being very stuffy, close-minded, and out-of-touch to really being in touch with employees and actively engaged in finding new ways to improve the experience of working here at ESRT, which has been great to see and very reassuring. Aside from the aforementioned, I have also had a very positive experience with the work environment itself, and the people who work here. The job respects a work-life balance, the people are incredibly friendly and passionate about what they do, and the office itself is very upscale and conducive to collaboration and interaction among employees. I really do enjoy coming here every day!","Despite its recent progress, the organization is still very reliant on a top-down style of management which has allowed a very bureaucratic environment to thrive. My main frustrations with working here stem from: 1. A Heavy Dependence on Email - My inbox is inundated around the clock thanks to a culture of reliance on email as a primary mode of communication. Slack is not a universally-used application in our office, nor do we use any other sort of IM service for communication. I think this is definitely something that could be improved on in order to reduce inbox clutter and increase efficiency. 2. Lengthy Approval Processes - As I said above, the bureaucracy of the organization is most apparent when trying to accomplish tasks that require several levels of approval. It is understandable to have procedures in place to reduce the company's liability, however there is a such thing as too much. It is not uncommon to spend a great amount of time on a project only for it to be stymied by lengthy approval processes.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Good Pay / Bad Vibes,2.0,"May 26, 2022",Great pay and benefits package,Hosts are undervalued and treated as replaceable. There aren’t any options for progression. All supervisors are sourced out - meaning most don’t have the knowledge that a lot of the staff have. The building is frustrating and inefficient. There are no women in supervisor positions. There is a “boys club” atmosphere where men frequently talk about the attractiveness of the female guests and employees. They’ve used derogatory terms to refer to female guests and employees.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Senior level employee,5.0,"May 16, 2017","Excellent working environment, employees are motivated, senior level employees are very competent and provide excellent guidance to their subordinates. Company is very considerate of its employees' needs and is responsive. Very good company to work for.","It may take a little time to get used to our our open office space (for those who have previously not worked in that type of office). However, the ease of interaction with colleagues and our modern office space including conference rooms far outweighs any period of acclimatization.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
The worst company you’ll ever work for,1.0,"May 23, 2020",Great colleagues that are some of the best in the industry,"Insane top down management style. Does not treat employees like people and spends more time trying to punish employees rather than help them succeed in their positions. You can do hundreds of good things and be excellent at your job, but one slip up could cost you your job without any other considerations. A constant feeling of walking on eggshells, 11th hour decisions from upper management, and a serious lack of direction.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Great place to work,5.0,"Dec 7, 2022","Loved working at ESRT, it’s a great place to learn. Everyone is always willing and happy to teach/mentor if you’re willing to learn. Senior management has done a lot to improve the culture and seems to truly care about their employees through the implementation of various programs like flex work, flex fridays, enhanced benefits.. etc Had a great experience here and would recommend the company to all.",Difficult to grow quickly must be willing to be patient,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Sucks the life out of you,2.0,"Jul 9, 2015",It's really cool to work for the owners of the Empire State Building. Great networking opportunities. Great name for resume.,Sucks the life out of you. Expected to work 'round the clock. Overworked and underpaid. Increased workload every year and have to beg for a decent raise. Low company morale. High turnover.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Good people but bad management!,2.0,"Jul 30, 2019",Really nice people! The people you work with are the best thing about being employed at ESRT.,Management is not really flexible. Moving up is a rare thing at ESRT if you do you must be a favorite or a money maker but it takes everyone to make a company run not just a select few.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
