title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Just don't. It's so not worth it.,1.0,"Jun 1, 2024",Cutting edge industry Global exposure,"Just...everything. if you're looking for a slave trader to tell you one thing and do another then this is the place for you! Family first? Corporate propaganda says NO. Reality? Ask the kids of former employees about that work life balance family first Corporate mask. You don't matter. 16,17,18 hours a day and still not enough to the point that E level management is pushing for more. Your mom died? Too bad, it's quarter end. Grieve on your own time. Covid? You're clearly a snowflake to be eliminated. Vacation? Don't expect anyone to cover you. All 3,000 emails and problems will be waiting for you when you get back from your sabbatical. But who wants more than a 5 day vacay anyway? It's a dead end job with no potential for growth or change that will destroy your will to live.",Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
Great place to work,4.0,"Oct 2, 2024",- Good work-life balance - Great culture - Awesome co-workers,- Processes and procedures tend to get hung up by red tape - Management can be disconnected sometimes from daily operations,Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
Avoid if you can,1.0,"Dec 6, 2024",Good for a resume builder,"disorganized, constant turnover leading to burnout of good employees with no urgency to fill positions with good candidates, impossible to get anything done, toxic work environment",Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
Great,5.0,"Nov 4, 2024",Great work environment for startes,Great for start but hard to move up,Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
"Challenging at times, but the team makes it worthwhile",4.0,"Jul 13, 2024",- My team is great - My supervisor is one of the best I have had in my career - Never Boring - Benny's are good,"- Org changes happen all the time, not always communicated to everyone - Pay is on the lower end of market value",Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
,3.0,"Oct 28, 2024","Great people, culture and work/life balance.",Limited capacity to sell within territory.,Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
Goodsalary compensation,4.0,"Sep 9, 2024",Yearly bonus Ability to purchase shares at discount HSA Time off can be accrued for up to 6 weeks Most team members were great to work with,Mgmnt can be evasive when seeking help No room for advancement,Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
Fast paced and disorganized,3.0,"Sep 17, 2024","The people, growing market, work flexibility, global reach, benefits.","Fuzzy vision, lack of prioritization, legacy management, no true internal collaboration, poor process and tools.",Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
Command Center Analyst,4.0,"Sep 24, 2024","Great PTO, benefits, and end-of-year bonus",Not much room to grow if you work in the command center.,Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
On Boarding and Support,5.0,"Sep 9, 2024",Questions quickly and accurately answered Great Teamwork with the entire onboarding staff Tons of benefits explained and offered,Nothing negative has been experienced,Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
Stable Company Poised for Long Term Growth,3.0,"May 14, 2024","Stability and growth from high demand for new data centers worldwide. Finance executives seem very capable of raising capital, managing capital structure, and executing deals to expand global footprint. Entrepreneurial spirit. Many proud, long term employees with a united purpose.","Very complex international business structure made some business functions difficult. Deficient legacy enterprise business software contributed to long hours. Tendency to pile on too many projects and initiatives (unrelated to construction) without vetting, ranking, or capacity planning. Some collaboration and voluntary information exchange issues between corporate departments and technology groups.",Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
Bait andSwitch,3.0,"Sep 10, 2024","Excellent pay, benefits and work schedule.",Dysfunctional culture and deceptive practices,Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
Remote hands Technican,4.0,"Sep 8, 2024","Amazing Benefits, yearly bonuses, and company events",work load can vary depending on the amount of tickets,Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
Great Humans Need Only Apply,5.0,"Jul 2, 2024",Team is so supportive and responsive. Empathy and life balance is really in tune here. Reasonable Hours. Flexible WFH policies. Great Benefits. Low Turnover Rate.,I haven't seen one yet.,Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
Great place to work,5.0,"Aug 6, 2024","Great work-life balance, amazing team, good benefits",No complaints with me so far,Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
Company review,4.0,"Jul 17, 2024",Great business model. Strong leadership.,Career advancement and promotions can be slower here,Digital Realty,DLR,Data Center,2025-11-20,https://www.glassdoor.com/Reviews/Digital-Realty-Reviews-E36929.htm
