title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Realestate Specialist,5.0,"Jul 8, 2016","Great company, learn a great deal, met awesome co workers and enjoyed of the companies great location.",Not a lot of opportunity of advancement,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
"OK, good experience but plently of downsides",4.0,"Jun 19, 2013",Good Experience and lots of learning about commercial real estate,lack of communication from senior management,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Rotational Analyst,5.0,"Jul 29, 2018","Great office environment, job allows you to be a part of multiple departments throughout the company",No cons. Great company to work in.,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Great Company,5.0,"Dec 5, 2021","Loved working there, great company. Analyst rotational program provided great introduction to real estate investing.","Nothing bad to say, great company.","Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Good company.,4.0,"Mar 2, 2016",A great learning experience from working with many different types of systems.,"Lack of training, lack of communication with upper management.","Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Good company,4.0,"Jan 30, 2023","Very competitive, pragmatic and fast paced environment.",New building is still under construction.,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
System Admin,3.0,"Nov 9, 2020",Competitive compensations compared to other companies in South Florida,"Traffic in and out of South Beach is the worse, poor management","Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Great Place to Work At,4.0,"Apr 10, 2019",LNR is a great place to work,Employees cannot participate in investments,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Great Company,5.0,"May 11, 2022",Great company with great leadership,Location of corporate office was the only downside,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Great company,5.0,"Oct 5, 2022",Great company culture and great training process,Sometimes work can be slow- not always something to do,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Great Company With Great People,5.0,"Jan 30, 2017",LNR offers an amazing work environment.,Hard to move up within the company.,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Good learning opportunities,4.0,"Oct 11, 2020",Management is very competent. There are many learning opportunities,Work life balance can be improved more,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
"Great resume builder, not long term",3.0,"Mar 17, 2021",great resume builder and clear paths for growth,Very hierarchal structure with long hours.,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Analyst,5.0,"Apr 28, 2021",Quality work environment and very helpful management team,No cons to state at the moment,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Senior Vice President,3.0,"Nov 18, 2016","Challenging work, smart people, fair compensation","Stressful, lack of communication, predictability of compensation package","Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Senior Insurance Analyst,5.0,"Sep 10, 2018",Great place to work. Great Benefits!,I have no comment here.,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Review,5.0,"Aug 25, 2021",Great place to work and great training,At the moment don't have any cons.,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Great experience,4.0,"Dec 3, 2021",Breadth of work spans a variety of assets classes,Not a lot of depth,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Great,4.0,"Jan 6, 2022",Great work environment and senior management exposure,Sometimes it is tough for the company,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Good Job,4.0,"Dec 6, 2020",Interesting work; large footprint; well compensated,Corporate bureaucracy; poor transparency; long hours,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Great company,3.0,"Jun 30, 2021",Great place for work/ life balance,Difficult to get promoted in the company,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Intern,4.0,"Nov 6, 2017",Great company with a lot of experience.,Internship not structured too well.,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
manager,4.0,"Jun 25, 2016",Good employees stay discount program,Not much work life balance,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
,3.0,"Sep 12, 2021",Pays well and growing company,Very focused on dividend payment.,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
LNR in a nutshell,1.0,"Feb 24, 2016",Good benefits and yoga class on some days.,Management needs improvement. No employee morale. HR is not a place where employees feel safe to discuss issues.,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
Bad time,1.0,"Aug 10, 2018",PAY and a great location,Toxic Work environment with promotions of horrific leadership,"Starwood Property Trust, Inc.",STWD,Mortgage,2025-11-20,https://www.glassdoor.com/Reviews/Starwood-Property-Reviews-E354156.htm
