title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Motivated Property Assistant,5.0,"Mar 15, 2022",The opportunity to learn about all the different functions within property management. The continuous learning opportunities and the people that I work with. Vacation time and bonuses are generous.,I feel that they promote at their leisure. There should be more diversity within upper management.,COPT Defense Properties,CDP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Corporate-Office-Properties-Trust-Reviews-E5027.htm
COPT Team Member,5.0,"Jan 19, 2017",Wonderful company! The company culture is unique and like one I've never worked at before! Total compensation package is very generous. COPT has won Top Workplaces for the past several years!,None! This is truly a great company to work for!,COPT Defense Properties,CDP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Corporate-Office-Properties-Trust-Reviews-E5027.htm
Overall Good Executive Leadership & Investment Platform,4.0,"Oct 7, 2019",Values employee quality of life and fair compensation. Has transitioned to better shareholder and value creation decision making following transition to current CEO.,Political and power struggles between long term employees and new culture/staffing not effectively addressed.,COPT Defense Properties,CDP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Corporate-Office-Properties-Trust-Reviews-E5027.htm
Great Place to Work,5.0,"Mar 2, 2022","Pretty much everything, 12 years and not going anywhere",Shift work but thats what I signed up for so...,COPT Defense Properties,CDP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Corporate-Office-Properties-Trust-Reviews-E5027.htm
Just Ok,3.0,"Oct 22, 2022","Okay company, they have a good amount of opportunities for classes in skill set improvement. Good insurance",Not diverse. The pay could be better at a different location.,COPT Defense Properties,CDP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Corporate-Office-Properties-Trust-Reviews-E5027.htm
Amazing Culture,5.0,"May 6, 2016",Great Culture and great benefits. Everybody is willing to help out.,Limited upward mobility but they are working to improve.,COPT Defense Properties,CDP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Corporate-Office-Properties-Trust-Reviews-E5027.htm
Building Tech,1.0,"Mar 20, 2017",Benefits was ok and location was great,Company has been a lot of turn over for the pass 8years and it's getting worse. Our tenants always came first and now it's just about the numbers game.,COPT Defense Properties,CDP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Corporate-Office-Properties-Trust-Reviews-E5027.htm
COPT Life,4.0,"Oct 1, 2019",Big budget and lots of events for employees.,Getting into Columbia Gateway Drive can be annoying in the mornings.,COPT Defense Properties,CDP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Corporate-Office-Properties-Trust-Reviews-E5027.htm
property assistant,5.0,"Sep 17, 2018","Friendly environment, great work life balance, everyone is easy to talk to.",None that I can think of.,COPT Defense Properties,CDP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Corporate-Office-Properties-Trust-Reviews-E5027.htm
Assist. PM,5.0,"Jan 27, 2021",Very good to their employees,"Treatment toward employees depended on who you worked for, otherwise, co. is great",COPT Defense Properties,CDP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Corporate-Office-Properties-Trust-Reviews-E5027.htm
