title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
"Originally they valued employees, now just profit",2.0,"Oct 15, 2022",The company is driven but undergoing a lot of cultural changes within the last year.,"Culture has shifted from organized, pride in center and customer experience and valuing the employees of the company to profit over people",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
First Choice Employer,4.0,"Aug 10, 2017","Tanger cares about you having a work life balance. They believe in promoting from within if you meet the qualifications. The support received from the corporate office is phenomenal. While it is a large company, it feels like a family.",Nothing that I'd care to share because Tanger has an open door policy that allows you to bring your concerns forth for true resolutions.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great experience w/ Tanger,5.0,"Feb 25, 2019",The opportunity to move up with Tanger has been the highlight of my career. Tanger supports employees by offering an educational reimbursement program and support towards obtaining professional designations. This support has helped me personally and professionally grow and ultimately be promoted within the organization.,The benefits are great but the family medical coverage is a bit on the high side.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Decent Company - Decent Benefits - Sub Par Pay,3.0,"Mar 28, 2017",Field management teams is a more relaxed environment Decent health insurance and 401k match Can have flexible schedule for appointments etc.,Sub par pay compared to competitors Have to work for company for 20 years to get max PTO (4 week) Work - home life balance. Regional managers have too much power / not enough supervision.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Easy job,4.0,"May 28, 2021","Easy position. Working as a CSR in the mall management office can get hectic during the holidays. Aside from that, the position is very relaxed.","Tanger wants you to push Tanger club memberships, if your good at sales this likely won’t be an issue. My problem was, it’s hard for me to push something if I don’t see the value.",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Needs Work,2.0,"Nov 20, 2018","Great coworkers, beautiful properties, nice public events","Aggressive memos from management, clique environment among managers, no advancement, no benefits for part time, job description says 29 hours per wee part time and you get more like 12 per week. No incentives for part time employees all positions part time.",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
A great company that promotes from within!,5.0,"Jan 23, 2018","Tanger Outlets is a great place to work! The company really cares about its employees, the pay and benefits are great and they provide a very thorough training.",There aren’t any cons really. It’s just a good company all the way around.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great company to work for!,5.0,"Jul 21, 2017",Good benefits Annual review cycle and merit-based raises Opportunity for growth Great learning programs Fun events and team building projects,"Requires working overtime to meet deadlines on occasion, but that is very common for this field and expected.",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great laid back place to work for. Not a lot of advancement,5.0,"Jul 26, 2017",Wonderful place to work for. Management was fantastic and pay was decent when I was younger working there.,Not a lot of growth if you were looking for advancement in the company,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Corporate employee,3.0,"Jun 25, 2016","Good benefits, great marketing department!","You are a number and not an employee with a name. Company does not recognize loyalty, hard work and dedication.",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great company!,5.0,"Jul 27, 2017",Tanger Outlets was a great company to work for. They care about their employees and provide great work life balance. Leadership is approachable and values the opinions of all teammates.,I would recommend this company to friends and family.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Nice environment,4.0,"Apr 21, 2022","Discounts, meals, great training, managers always on call to answer questions,",Customers can be super rude and wrong but no matter what they are always right here even if they are very very wrong. Management did not protect staff,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great Atmosphere,5.0,"Jan 26, 2018","With few exceptions, the entire team at Tanger is a joy to work with. Personal growth is encouraged.",Poor insurance. Make other plans if you need to insure your family.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
