title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Rate Evaluation,5.0,"Sep 13, 2024","I have all good things to say about my position as a APM. Our District and Area managers are one the best leaders I have work with. They stand by the companies core values by applying them themselves both in a profesional and personal manner. Thank you NSA also, for showing great interest andsupport in your employees.","As a part time employee, I believe we should be offered life insurance",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Run Away,1.0,"Dec 20, 2024",Very nice at first and all responses are let me know how I can assist.,They never really assist with anything...low pay.....upper management always telling how busy they are.....no promotion from within....horrible HR team....very sneaky and not forth coming....,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Good place to work,5.0,"Jun 20, 2024","Good coworkers, good management is involved at all levels without micromanaging, spend a fair amount of time on the property so you aren't stuck in an office all day, Property Managers (PMs) have the option to live at some sites. As an APM, I work at more than one store, so it's not the same routine every day.","Limited paid vacation days until you've been there a while,",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Good Company,5.0,"Jul 2, 2024","Work independently, Not micro-managed, I stay busy, Good Managers.",Taking an hour lunch. Tenants dump trash on property for me to deal with. Hour lunches are too long. Let us leave at 5:30.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Horrible Benefits,3.0,"Jun 20, 2024",My RM and AM are great and seem like they really care about us. They listen and try to get results for us. It’s a pretty relaxed atmosphere.,They offer no major medical benefits. The RX plan is a discount program. Vacation accruals are the lowest I have ever seen. You earn more sick time than vacation time and they tell you to take your sick time first for PTO.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Do Not Work Here,1.0,"Oct 16, 2024",nothing about working here was good.,office is a very depressing office and decision makers seem like they take way too much Adderall to the point where they are thinking unclearly & are bouncing off the walls with meaningless work.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
The support is amazing,5.0,"Sep 19, 2024",This company cares about the people and takes their core values serious.,Wish we had another corporate office on the east coast,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Good company to work for,5.0,"Sep 13, 2024",Meet a lot of different types of people,Have to work Saturdays and you have to sell merchandise and the company,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Property Manager,4.0,"Aug 27, 2024",RightSpace Storage (under Optivest properties) is a great place to work!,"A lot of time outside, even in the winter.",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
lol company,1.0,"Aug 7, 2024",Thrive on chaos and hair loss?? Perfect job for you!,Crave job security? Want a collaborative and communicative environment? How about an inclusive open ended positive culture? Don’t look here because you’ll stay wishing and desiring for a decent job and work environment.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
