title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
"An already excellent company, continuously striving to be better.",4.0,"Apr 12, 2017","What initially drew me to FRIT were its local properties, which change, grow and change again. It seemed that improvement was a priority, and after working here, I still believe that is so. This is a place people come and often stay. It is the least gossipy atmosphere I have ever worked in; friendly and real. FRIT mgmt. tries to listen, promote from within and to assist those who show interest in advancing.","Probably the biggest ""con"" is also a big ""pro"" - longevity. Some people who've been here for years are eager and willing to change as needed, others forget to listen to those who have outside experience. Newer employees may be leery of consequences of rocking the boat.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
"Great introduction to real estate, but no one follows rules",2.0,"Sep 29, 2016","Great introduction, amazing benefits, good co workers","They use antiquated software systems, poor communication all the way around, high turnover (mostly people leaving), meh salary, everything always seemed like an uphill battle, no accountability whatsoever, long hours during monthly and quarter end, split company between two buildings and no one seems to know how to adjust, poor training, seems like guidance is frowned upon. Left on good terms only to find out that my manager has trashed me ever since.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Truly a great place to work,5.0,"Jan 23, 2018","I've been given so many opportunities to learn and grow over the years. The team is generally lean which has given me the opportunity to be exposed to more than I would likely be exposed to elsewhere. Federal is fast paced, fun and there is a true sense of family among the team. Federal promotes a culture of out of the box thinking. The leadership team is open to listening to new ideas. Overall, there is a sense that people at Federal Realty not only care about the success of the company but they also genuinely care about one another. This is truly a great place to work. Pros: Competitive salary, excellent benefits, free bagels on Wednesday, free sodas, drinks, good coffee options, fun holiday parties and picnics, great leadership team.",There is not always a vertical career path given the size of the company.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
"Big corporate scope, but limited insight",3.0,"May 11, 2018","FRIT engages in a lot of complex transactions and acquisitions, and has public company reporting requirements so everything is done by the book. This provides good opportunity for exposure in these areas but you have to fight for it. Health insurance was good and there are several events/occasions where employees are shown appreciation. Coworkers were friendly.","If you are ambitious, you better be patient too. Did not seem like there was any room for promotion. Turnover is high because of this (e.g. read the other reviews). Seems as if most people are stuck (although some are content) being role players.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Great Company to Invest in; Poor Company to work for.,3.0,"Nov 7, 2014","The people who work here are very nice and talented. It is a leading REIT so recognition in the industry is great, made finding a new job easy. Free soda and bagel Wednesdays.","Hours worked are above average for the industry and pay is below average. Not much opportunity for advancement, no traning provided, low morale, constant turnover. While my experience wasn't bad, it just wasn't a place that I could see a future. The company is focused on FFO and not on it's people.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Real estate professional,3.0,"Apr 27, 2015",Great balance sheet and some very intelligent people. They will spend money on projects and do things that others cannot b/c FRIT carries so little property-secured debt.,"Unnecessary culture of fear and favorites played. There is an inordinate amount of power consolidated at the COO level that is customarily spread throughout an organization - this would be good if the COO was open to suggestions and constructive criticism, but that is not the case.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Love where I work!,5.0,"Oct 1, 2020","The entrepreneurial culture at Federal fosters career growth. In my experience, you have the ability to dictate how much you want to grow and what career path you want to take. Put in the work, communicate and you will be given the opportunity to take on as much as you want. In addition, especially after Covid, I feel like the company really cares about its people. Federal is a wonderful place to be at.",Communication amongst departments can be improved.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Low Growth Opportunity and Poor Work Life Balance,2.0,"Nov 8, 2021",Most of the people are friendly and make the environment a good place to be.,"There's no room for growth, especially in accounting and they door a poor job or highlighting or recognizing their employees. As the reporting demand increase or more properties are acquired or more developments begun they have no problem asking you to do more, but never reward you on the back end.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Good shop to gain insight in the industry,3.0,"May 27, 2015",Smart people with connections in the industry to do some interesting deals. I learned a lot in 3 years before jumping. This is a great place to get your foot in the door!,Wish I had more resources even though the company does its best to give resources. Room to move up is tough because the deal guys have been around for ever which makes it difficult for junior guys to go up the chain.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Love it here!,5.0,"Apr 11, 2017",Wonderful place to work and great people to work with. They really seem to care about their employees and making the company better as a whole each day. The pay is solid and the benefits are super. Bagel Wednesdays help break up with week and refreshments are always stocked.,Nothing really negative to say. Just be prepared to keep busy and work hard.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
General Manager,5.0,"Apr 27, 2017","Great company to work for. FRIT has a great handle on the retail run and completely understands the pros and cons of retail. The FRIT motto is ""Team Work"" and everyone is always there to support you.",The only con I could say is that more companies should model their success after the FRIT model.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Great Place to Work!!,5.0,"Apr 11, 2017","Simply put...Its just a great place to work! The people who work here make it that way. You will see that many people choose to work here for a long time because of how much they like it. Salaries are competitive, we get yearly bonuses, we have great benefits, a lot of perks, its a company that promotes core values, teambuilding, volunteering, health/fitness and is highly respected in the industry.",Can't say that I have any.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Overall positive environment,5.0,"Oct 8, 2020","Leadership at Federal encourages growth within the company and encourages and entrepreneurial spirit. Thinking outside the box is rewarded and looked upon favorably. Also, the culture at Federal makes it feels like you're part of a big family. A lot of employees have worked there a long time and welcome new employees in with open arms.","The salaries aren't as competitive as some of their peers, but the upward mobility potential and overall positive work environment make up for that.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Lots of egos,1.0,"Jul 27, 2017",Pay is good or better then other local RE companies.,"Revolving door, people come and go, management won't slow down a little to see/fix the problem. Good people are chased away, lots of bad ones are allowed to linger. I interviewed with a total of 7 people, all were gone in less then 1 year",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Reach out to former employees before applying,1.0,"Apr 5, 2016",Management team seems to know what they're doing. Strong portfolio of shopping centers in the DMV area. Free bagels on Wednesdays...,"Several key people quit this year, and last year as well. Underlying employees generally lack professionalism and morale. Leadership isn't prevalent and guidance is frowned upon. Communication is lacking across all groups. Egos aren't checked at the door. Very difficult to grow and develop skills here. It's difficult for me to leave this review because the CEO, CFO and COO are professionals who I personally look up to. But, my overall experience was negative.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Great company!,5.0,"Sep 29, 2021","Very professional culture, great work life balance, good benefits, ethical in pursuit of goals. By far the best company I have worked for.","I started this position during Covid lockdown so I became very used to working remote. Current policy is three days in the office. I would prefer more flexibility to work remotely, but being able to work from home a couple of days a week is still a great benefit.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
