title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Account Executive,3.0,"Jul 29, 2018",The company has family values.,Not enough promotions for women as much as men. It seems.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Overall great experience,4.0,"Sep 2, 2014",The companies values are great. The work-life balance is awesome. Very little micromanaging.,"Each office runs as a separate entity, so one market might be great to work in, but another may not. It is hit or miss in different regions.",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Needs to value all employees,4.0,"Sep 1, 2019","Great people to work for. Not micro managed. As long as you did your work, no questions asked.",Pay and hours could be better. Not much offered to office as sales team when you're all to be a team.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Lamar,1.0,"Jul 22, 2015",I wish I could say there are pros to working here. I guess it depends on your title and how you make upper management feel about themselves. I would stay away!,Upper Management bends the rules to meet the current needs (daily needs or personal needs) They are not nice people and play head games to suit their needs. Full of lies and other shady things. too much to list. But not a good place to work!,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Not a bad place to work,4.0,"Jan 15, 2016",Good benefits ants decent so saleries motivate you to stay with company. Management is filled with really great people.,Culture of making unnessary promises,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Great company. Top management has lost touch with plant level realities,3.0,"Feb 19, 2022",Good benefits reasonable pay good training,Upper management out of touch with ordinary employees. Bottom line profit is all that matters,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Sales,5.0,"Oct 2, 2017",You make your success! You can make a lot of money and have freedom to work independently most of the time. The flexibility is good for working parents.,You can't slide by and expect success. There is no coasting in this job.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Account Executive,3.0,"Apr 7, 2017","Ability to help client, creativity",Doesn't pay commissions on payments over 90 day even thought they collect in full.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Management is not there to help you and neither is HR,1.0,"Oct 30, 2021","Benefits, co-workers, competitive wage until COVID-19, travel, interesting",Management does not care; management will put themselves and the company above you no matter what; HR works with management to make sure separate managers and HR itself protect each other; management will lie to you; management will take advantage of you; management may curse at you.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
good people....poor middle management,3.0,"Mar 7, 2014",great team atmosphere...fairly decent pay,"the GM is a good guy, but SM was terribly inexperienced which made it impossible to work with him.",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
,4.0,"Feb 2, 2016","Great Benefits, Great People. Overall i have loved this job and company! They do a lot to be supportive of their designers.",Limited to zero opportunity for promotion as a designer.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
