title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Great Company to Work For,5.0,"Sep 11, 2021",Great Benefits and Compensation Package,Work/Life Balance as a golf professional is not good,VICI Properties Inc.,VICI,Gaming,2025-11-20,https://www.glassdoor.com/Reviews/VICI-Properties-Reviews-E1964301.htm
Overall Great Place to Work,4.0,"Jun 16, 2019","Some perks of this job are the flexible schedules, ability to play the course on your off time, health insurance, 401K, and much more.",Need to have more incentives for employees. This employer evaluates its performance by using surveys. The down side is there is no reward for getting high survey scores.,VICI Properties Inc.,VICI,Gaming,2025-11-20,https://www.glassdoor.com/Reviews/VICI-Properties-Reviews-E1964301.htm
