title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Firm in Transition,4.0,"Aug 21, 2020",Challenging work due to the share size of the organization. Competitive salary for the area and reasonable work/life balance compared to similar roles in the rest of the industry.,Leadership strategy seems choppy at times. Firm technology was outdated prior to a massive tech upgrade. Sr. Management at the time seemed to have long tenures but maybe lacked outside experience for which to make parallels and draw industry insights.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Amazing corporate culture with excellent direction from senior leadership,5.0,"Mar 1, 2016","Great pay, free food/drinks daily, excellent corporate culture, great direction from senior leadership, lots of people driving efficiency and change, amazing projects that take advantage of the newest techology",Lots of work that cuts across multiple functions and business units to coordinate all of the changes,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
TPG Loves its Employees,5.0,"Sep 12, 2016",Tons of perks outside of pay and bonus including sports tickets and fun team building events. TPG makes sure to keep its employees informed about what the firm is doing.,"Sometimes the hours are long, but management still has a lot of respect for family/work balance","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
,5.0,"Aug 18, 2011",I find the challenging environment exciting. My managers are always open to new ideas for improving efficiencies. They are encouraging about my growth with the company. Its truly a team environment with an open door policy.,"Hours can be long but TPG is incredibly flexible with working from home when needed, time off, flex hours for dr appt, etc.","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Not a great environment for Administrative Professionals,3.0,"Feb 8, 2023",They have continued with a hybrid work schedule.,"Look elsewhere if you want to be treated like an intelligent being. Prepare to be mansplained frequently by “professionals” that think they know it all, including how your admin work should be done.","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
great company,4.0,"Aug 12, 2015",Great company that takes good care of its people. Lots of smart and hard-working former big-4s - good learning source.,"You need to love Cowboys, Rangers and TCU Frogs to be ""included"" in the ""club"". Top management seems to be nice and friendly, but could make you feel they're a bit flaky.","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
,3.0,"Jun 29, 2015","It's a job with benefits, base pay is decent, overtime is discouraged,","Work hours are set, no flexibility whatsoever, no work from home option. Too much stress with too little appreciation. Line management is frequently abrasive. No perks, lame health insurance, 401k match is only 1/4th, PTO is at the minimum. Dress code !!??","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Intern in Fort Worth office,5.0,"Aug 27, 2015","Free, catered lunch every day. Super smart people. Opportunity to learn a ton.","Highly motivated people and high expectations. Not always a lot of direction, so best for people who are self starters and ""have get it done"" mentality.","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Good Company with Great Potential,4.0,"Jun 5, 2015","Good pay once you prove yourself, great benefits, and Regional/Corporate Executives are visible and offer assistance as needed,","Training is up to you, and they sometimes fail to recognize great employees until they are walking out the door","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Assistant,3.0,"Jun 26, 2016","Good perks, vacation time, benefits.",All Management is terrible. Secretive to the point where you are guessing all the time if you are going to have a job the next day. HR department is a joke. They keep hiring friends of friends.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
"Great Culture, Work Life Balance Non-existent",4.0,"Feb 21, 2022",TPG has a great work culture and really nice team members firmwide.,Teams are way too lean. Often times will have an insane work load that isn’t really worth the pay off and lack of work life balance. Really pushing in-person office days in 2022.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Accountant,3.0,"Jun 2, 2015","Great benefits. Hours are good. Catered lunch, vacation and sick days. Great office setup. Nice people to work with.",Training is not well thought out. Typical office politics. Not a lot of upward movement. Systems are all over the place.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Very good,4.0,"Feb 22, 2017",Good working environment good benefits good work station nice food good location is very easy to get there from Bart or Caltrain,No room to grow in a short term ( years ) people stay in the same position for a long time and projects are monotonous,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
TPGeez,2.0,"Sep 29, 2019","Free lunch, free beverages, new iPhone and laptop every 2 years",You are not considered a professional if you are an executive assistant,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Best people leave because leadership is greedy,2.0,"Oct 16, 2020",Great place for career politicians,Super political instead of working towards a common goal,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
"Good company, Great experience (if the cards land in your favor)",3.0,"Jan 15, 2021","Benefits, good company, take care of employees well","Dysfunctional teams, un-even work load across back off teams, micro management, work life balance","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
"Great organization doing great things, but no work/life balance",3.0,"Mar 19, 2022",- very intelligent and impressive people - great offices and location - great senior leadership - learned a lot - wonderful people in general - great benefits - diverse workforce,- no work/life balance - disappointing compensation for support roles - little to no flexibility - limited to no promotion opportunity in some roles,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
