title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Over Promise Under Deliver,2.0,"Dec 26, 2022",Experience in the Non QM space.,Always saying things will get better but never really get to that point. They were always hyping up what was to come but ultimately laid off a lot of people.,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Angel Oak MS,4.0,"Jun 15, 2020","Good Company, had worked with all but one of the Regional Managers at a former company",72% of the employees was laid off due to COVID-19,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Review,5.0,"Oct 5, 2022","Great product line, a lot of communication, freedom to run your business and make the money you want to make.",Training should be more ongoing and sharing of best practices,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Amazing,5.0,"Sep 27, 2022",Highly recommend for anyone looking to grow and learn about the mortgage industry.,"No cons, this place is amazing! And great pay!","Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Wasn't the best but wasn't the worst,3.0,"Feb 17, 2021","Work from home if needed, get your work done correctly no one bothers you",Low pay and still was having growing pains,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Great work life balance,4.0,"Jul 30, 2021","Work life balance, compensation was decent, team was friendly.",Not a lot of growth opportunities in certain roles and benefits were sub par.,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Poor Salary and awful management,1.0,"Sep 13, 2022","No great pros, worse environment I've ever worked in.","Pick and choose who they give bonuses to, make you do the work they don't want to give to their favorite employees, hostile work environment, tons of gossip and awful people.","Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Great manager,5.0,"Sep 15, 2022",Great moral.... Management is very supportive,Under paid... The hourly/ annual pay does not match the work load.,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Love it here,5.0,"Mar 4, 2021",Super nice team and love the brokers. Plenty of OT.,I really can’t think of anything.,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Loved working here,5.0,"Oct 19, 2022","family oriented, great management, reasonable pay.",Business was slow so there were lots of lay offs,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Angel Oak MS,4.0,"Nov 8, 2021",Great leadership and teamwork with management and co-workers.,Need more hands on training. Work Long Hours.,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Must be determined,4.0,"Dec 27, 2021",Good people and mortgage process.,It takes a long time to get ramped up,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Angel oak is awesome,5.0,"Jul 8, 2022","great atmosphere, love my co workers",office is far from my house.,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Great Company to work for,5.0,"Mar 23, 2021","Great Leadership, compensation, operations support",subject to secondary market volatility,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Love what you do,4.0,"Sep 28, 2022",Compensated for work done is good.,unclear and inconsistent operating standards,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Daily Shark Tank Setting,3.0,"Nov 28, 2022",Good local branch office culture,Shark tank like HQ and Management,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Love It,4.0,"Dec 27, 2022",Great mangers and free lunches,Benefits could be better and pto,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Horrible,1.0,"Jan 11, 2021",Really there is nothing to see here.,This company is the worst!,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
