ticker,year_month,sentiment_compound_mean,sentiment_compound_std,sentiment_compound_count,sentiment_positive_mean,sentiment_negative_mean,sentiment_neutral_mean,lm_net_score_mean
AHR,2022-04,0.680336594581604,,1,0.7128189206123352,0.032482296228408813,0.2546987533569336,0.0
AHR,2022-12,0.2439889907836914,,1,0.2569839358329773,0.012994938530027866,0.730021059513092,0.0
AHR,2023-07,0.45557311177253723,,1,0.46803897619247437,0.012465850450098515,0.5194951891899109,0.2
AHR,2024-04,0.06533832103013992,,1,0.08383996039628983,0.018501639366149902,0.8976584076881409,0.0
AHR,2024-09,0.1865510195493698,,1,0.1987568885087967,0.012205874547362328,0.78903728723526,0.0
AHR,2025-05,0.106911301612854,,1,0.12128904461860657,0.014377745799720287,0.8643332123756409,0.01020408163265306
AHR,2025-08,0.09217379987239838,,1,0.11309754103422165,0.02092374488711357,0.8659787774085999,0.0
